id,round,timestamp,context_id,context,response,gold_label,model_label,model_conf,is_example_tricked,count_tokens,get_ne,count_pronoun,count_negation,sentiment_analysis,multiclass_sentiment_analysis,get_ne_most
0ecf8993-441f-472c-8b7f-f87ddcba99d1,4,2023-05-04T04:13:40Z,4011,"if you are not white, you should not be in this country",A varied diaspora benefits all societies,counterspeech,counterspeech,99.9119,FALSE,13,,0,2,NEGATIVE,disapproval,no entity
d595441b-9df0-4fff-856c-36f389eebbbb,4,2023-05-04T04:14:01Z,644,"if we do not do something soon, we are all going to be living under the rule of the red dragon.",I bet that dragon is more accomplished than most of our politicians,counterspeech,counterspeech,99.9292,FALSE,23,,0,1,POSITIVE,neutral,no entity
f5eb9172-7548-42e5-b650-e4c2948dffbb,4,2023-05-04T04:14:16Z,3329,I don't trust people w/ mental illness; I fear that they will never be happy,whether or not they are happy has nothing to do with whether or not you should trust them,counterspeech,counterspeech,98.0231,FALSE,17,,1,2,NEGATIVE,fear,no entity
036f0379-757a-406b-afc7-ce6c93c43ea6,4,2023-05-04T04:14:48Z,168,i have a friend who works at the border and he told me that the border patrol has to shoot at least one person a week because they try to,what your friend said has little bearing on the truth,counterspeech,counterspeech,98.9559,FALSE,30,CARDINAL,0,0,NEGATIVE,neutral,CARDINAL
db039d13-3f0e-44b1-8328-777127d918c4,4,2023-05-04T04:15:11Z,3061,the only way to stop all of these problems is to build a wall along the southern border of the U.,And will you also stop the sale of ladders? Because otherwise... You know,counterspeech,counterspeech,99.891,FALSE,21,,1,0,NEGATIVE,neutral,no entity
b82c2ec9-1670-4c8c-b87d-81d32ad4a959,4,2023-05-04T04:15:35Z,1767,the town of columbine high school was asian free until the niggers moved in then every thing went to shit,"I think youre confused about who moved in and when. And also, what bearing that has on a school shooting?",counterspeech,counterspeech,99.8668,FALSE,20,NORP,3,0,NEGATIVE,annoyance,NORP
6c1d4e70-f009-4583-81be-60a96c23530d,4,2023-05-04T04:16:14Z,4402,gay people are disgusting,"The gay community have some of the most well presented, cleanly people i know. What are you talking about?",counterspeech,counterspeech,98.1571,FALSE,4,,0,0,NEGATIVE,disgust,no entity
d0d60de4-e3fa-4053-ac03-b15d06ce3393,4,2023-05-04T04:16:59Z,2109,"After thousands of years of persistent Mongoloid trackers, a group of savages split from their Castro-like brethren. Initially content with",It must be really sad that even anthropologists laugh at you. THose guys are nerds,counterspeech,counterspeech,99.6689,FALSE,24,PERSON,2,0,NEGATIVE,neutral,PERSON
c71e9e60-a56f-4c2d-bf8d-f9ee857d253f,4,2023-05-04T04:17:24Z,2727,christianity is a religion for weak-minded people,I think religions attract all sorts of different people,counterspeech,counterspeech,99.9583,FALSE,9,NORP,0,0,NEGATIVE,neutral,NORP
4b2de212-23fa-4f07-9331-7772cd5f9ab8,4,2023-05-04T04:17:26Z,2727,christianity is a religion for weak-minded people,I think religions attract all sorts of different people,counterspeech,counterspeech,99.9583,FALSE,9,NORP,0,0,NEGATIVE,neutral,NORP
380c29cd-7417-4700-9dc8-ebcd8d66ab18,4,2023-05-04T04:18:04Z,956,physical disability is a choice,I dont know if my neighbour chose to be hit by a drunnk driver,counterspeech,counterspeech,84.1979,FALSE,5,,0,0,NEGATIVE,neutral,no entity
b66538c1-a733-4fb3-a931-07ff94380049,4,2023-05-04T04:18:19Z,372,the only way to keep the community safe is to lock up those who are a danger to themselves or others.,Prison should be for rehabilitation,counterspeech,counterspeech,99.8084,FALSE,22,,0,0,NEGATIVE,caring,no entity
81b8bcdb-4eb3-4de3-bdaa-71cda125baf8,4,2023-05-04T04:18:36Z,3117,darwinian theory is nonsense. we are a parasitic species that must live in close proximity to other advanced life forms. humans were designed to be,What other advanced life forms are there on earth?,counterspeech,counterspeech,99.9639,FALSE,27,NORP,0,0,NEGATIVE,annoyance,NORP
93ff7ad1-d10f-42db-a478-13196c74c0c1,4,2023-05-04T04:18:57Z,3775,"they don't want to learn the english language, they dont want to learn our culture, they dont want to learn our history, they dont want to",And they're still better neighbours than you are. Amazing,counterspeech,counterspeech,99.8184,FALSE,33,LANGUAGE,0,4,NEGATIVE,neutral,LANGUAGE
2d3eb35a-1ef8-4917-afd6-4999619a0d59,4,2023-05-04T04:19:22Z,3765,fuck off you damn beaners - gringo bus - im here to go to disneyland - fuck you spic - fuck you shit eater -,Say that to the mouse at the entrance of Disney Land. See how far you get,counterspeech,counterspeech,99.8163,FALSE,26,,0,0,NEGATIVE,anger,no entity
73a210da-ce05-40a9-bcaa-a94514d11809,4,2023-05-04T04:19:50Z,110,"Wow, arabs are so cowardly/skilled at dodging bullets!","If youre a coward for getting away from gun fire, then everyone should be a coward",counterspeech,counterspeech,99.7329,FALSE,12,NORP,0,0,POSITIVE,surprise,NORP
ea162aab-17f4-4020-b5a2-c00b1024e60e,4,2023-05-04T04:20:26Z,503,"native americans are selfish, criminal, and rude",Every one is selfish to a degree and laws encompass actions that most of us will violate at one time in our life. Ever cross a road without a pedestrian crossing?,counterspeech,counterspeech,99.7863,FALSE,9,NORP,1,0,NEGATIVE,anger,NORP
944a88ac-165b-45e6-a812-9b9c1659f497,4,2023-05-04T04:20:40Z,370,"if you are not white, you are not a citizen of the united states",Native Americans might have something to say about that,counterspeech,counterspeech,99.6592,FALSE,15,GPE,2,2,NEGATIVE,neutral,GPE
4428c3bc-14c5-447e-b326-477f10ef0648,4,2023-05-04T04:21:06Z,1789,there is no point in trying to rehabilitate a person who has been diagnosed with schizophrenia or bipolar disorder because they are never going to be normal,Those conditins can be managed and they can be better members of society than you,counterspeech,counterspeech,99.6973,FALSE,27,,0,1,NEGATIVE,disapproval,no entity
4b45df9b-2f0c-4e96-b98c-25b2ffd1a655,4,2023-05-04T04:21:38Z,2588,it is better to have a dead person than to have a living person who is not able to function in the world as a normal human being,"What is normal? Surely, not someone who would say something like that on a public forum for everyone to read",counterspeech,counterspeech,98.0572,FALSE,28,,0,1,NEGATIVE,neutral,no entity
c3adb4c6-ce25-4d15-b586-65f01ebb549a,4,2023-05-04T04:22:03Z,295,we need to build a wall on the border to keep out all of the criminals and drug dealers.,"And what if they get a ladder? Also, what about all the criminals and drug dealers that are born here?",counterspeech,counterspeech,99.9753,FALSE,20,,0,0,NEGATIVE,desire,no entity
e6e17332-8a91-4e34-91fb-26ddd218379d,4,2023-05-04T04:22:47Z,779,blacks are destroying the country- im not racist but blacks are ghettos thugs- blacks are lazy. they steal and always want to be on welfare,No one wants to live in deprivation. Anti-social behaviour correlates with socio-economic factors. Not race,counterspeech,counterspeech,99.9323,FALSE,27,,0,1,NEGATIVE,annoyance,no entity
b32e9008-d200-495b-bc0f-bdcb8d4b808c,4,2023-05-04T04:23:33Z,3508,"given their social status, naturally black people are a disruptive influence in society",I dont even know where to start except to point out that people who say things like that are a disruptive influence on society,counterspeech,counterspeech,99.085,FALSE,14,,0,0,POSITIVE,neutral,no entity
54b49125-52bd-40a5-9032-98828bc81279,4,2023-05-04T04:27:03Z,186,"if you want to know what life was like before the white man came, just look at what life is like now for the few remaining natives",#youreanidiot 🤣,counterspeech,counterspeech,96.3323,FALSE,28,,0,0,POSITIVE,neutral,no entity
efe6f7b1-1a59-48f2-b9f8-2f0e035b5d70,4,2023-05-04T04:28:12Z,637,"no matter how much you try, you can never be as smart or as good as a white person, and that is why you are poor",Isnt Jay Z worth 📈💲💲💲💲💲,counterspeech,not_counterspeech,10.8997,TRUE,28,,0,2,NEGATIVE,disappointment,no entity
e1f8d3b0-a34f-4a14-aa9e-cd6bacc91b59,4,2023-05-04T04:28:33Z,743,"i dont know how you can be so happy in that chair and so on, and so forth.",Chairs are nice. As opposed to #you,counterspeech,counterspeech,99.7793,FALSE,21,,0,1,POSITIVE,confusion,no entity
027dbade-2219-4c53-9386-8bc8952c81e2,4,2023-05-04T04:29:06Z,2651,"no matter what they do or how hard they try, blacks will never be as smart as whites because theyre just not as smart as whites","Obama🅰
You ❌DNF",counterspeech,counterspeech,71.7061,FALSE,28,,0,3,NEGATIVE,neutral,no entity
ad34a731-39b5-480f-896b-fe32db8a4f81,4,2023-05-04T04:31:35Z,1822,there is no way you could have gotten into a good school without cheating,Theres a reason exam marks go all the way to 💯,counterspeech,counterspeech,97.558,FALSE,14,,0,0,NEGATIVE,disapproval,no entity
62c136cb-2c0e-4059-b066-3dfadf537feb,4,2023-05-04T04:31:57Z,750,"it is a scientific fact that blacks have a lower IQ than whites, and that is the only reason why they are not as successful as whites",Testing biases. #readbeforeyouspeak,counterspeech,counterspeech,99.6637,FALSE,28,,0,1,NEGATIVE,neutral,no entity
e4dda24d-f5c7-45ec-89f8-68e5d6624407,4,2023-05-04T04:32:17Z,3032,"you should be grateful that you are alive, you should be happy that you dont have it worse than you do, you have no right to complain",Ever1 can complain you nugget,counterspeech,not_counterspeech,32.0587,TRUE,30,,0,1,POSITIVE,neutral,no entity
1925fb4c-d716-4422-8ddf-c2143a1b7f9b,4,2023-05-05T22:54:24Z,2648,"if i had a choice between a white girl and a hispanic girl, id choose the hispanic girl because they are easier to talk to",Making generalisations based on ethnicity is always wrong. ,counterspeech,counterspeech,99.863,FALSE,27,NORP,2,0,NEGATIVE,neutral,NORP
edfc6aad-c090-4c19-a5c6-045d2c2927a8,4,2023-05-05T22:55:53Z,1904,"asians are good at math, but not as good at creative stuff",Generalisations based on race are always wrong. ,counterspeech,counterspeech,99.5379,FALSE,13,NORP,1,1,NEGATIVE,admiration,NORP
77ac1ab4-f551-4296-976c-237f1f43813a,4,2023-05-05T22:57:42Z,983,"you can always tell if a guy is gay just by looking at him, if he looks like a girl he is most likely a homo",Totally not true. How one dresses or presents is not always an indicator of their sexual preferences. #nohate,counterspeech,counterspeech,99.6136,FALSE,27,,0,0,NEGATIVE,neutral,no entity
912e177f-1c2a-4ac3-87ff-81b8110214de,4,2023-05-05T23:15:59Z,3022,i have a friend who works in a restaurant and he says that he has never seen a white person working as a busboy or dishwasher,He's probably shortsighted then 😂😂😂😂,counterspeech,counterspeech,99.7973,FALSE,26,,0,1,POSITIVE,neutral,no entity
114d01a3-7571-4fb1-81b6-2cf9e9a5e9ee,4,2023-05-05T23:17:44Z,989,i have nothing against asians but they are taking all of the good jobs,"Simply not true. Anyway, what's a good job to you may not be a good job to me.  Your tweet is racist.",counterspeech,counterspeech,99.4602,FALSE,14,NORP,1,0,POSITIVE,neutral,NORP
7a31f6fc-831c-4feb-921c-15ae14d939a9,4,2023-05-05T23:20:37Z,1926,if you have a disability you should be grateful that you can do anything at all,If you had a disability you'd realise how difficult life can be and you wouldn't say horrible things like that. 💕💕💕,counterspeech,not_counterspeech,8.5577,TRUE,16,,0,0,NEGATIVE,gratitude,no entity
aa2a200a-7d1b-4eb0-aefb-bbc56550e28e,4,2023-05-05T23:23:25Z,115,The creation story is proof that the native americans were no civilized society - in fact one of the most savage peoples to ever walk the earth,Defending your land from foreign invaders does indeed result in violence. What that has to do with the bible though is anyone's guess😂😂😂💕💕,counterspeech,counterspeech,99.933,FALSE,27,"['NORP', 'LOC']",1,0,POSITIVE,admiration,most common entity > 1
eeed0489-7b5d-4935-bc1d-b44baafdaa4c,4,2023-05-05T23:24:17Z,3475,there is no native american culture,If you seek it you will find it - it's all around you really. What a strange thing to say!,counterspeech,counterspeech,99.8679,FALSE,6,NORP,2,0,NEGATIVE,neutral,NORP
e88ae2e4-0e64-4ee4-adc8-fadda6d9a766,4,2023-05-05T23:24:52Z,618,why do you have an accent? youre not from here,😂😂😂😂 winner of stupidest comment of the year. EVERYONE HAS AN ACCENT!!,counterspeech,counterspeech,98.9451,FALSE,12,,0,1,NEGATIVE,confusion,no entity
82f47695-cea6-4a00-bdfd-a9d60bd8847b,4,2023-05-05T23:27:28Z,4203,"i am not racist, i have a lot of friends that are asian, but i just dont like the way they do business",If you really had asian friends and weren't racist you wouldn't say such racist things. Maybe you are just bad at doing business 💋💁‍♂️,counterspeech,counterspeech,99.0203,FALSE,26,NORP,0,2,NEGATIVE,disapproval,NORP
704e280e-be0b-4747-8348-3255d9ba0f5a,4,2023-05-05T23:28:32Z,1967,"i am not prejudiced, i just don't want my kids to go to a school where there are a lot of kids with special needs","You should really, really, really send your kids there so they learn about other people and become better people than you.",counterspeech,counterspeech,99.8427,FALSE,27,,0,2,NEGATIVE,disapproval,no entity
f645997b-1e92-48ed-8318-80925d3db845,4,2023-05-05T23:29:34Z,1868,"most of the time when a person commits a violent act, it is because they have a serious personality disorder.",The statistics do not show that at all. And those people with mental health issues deserve publicly funded help and support. ,counterspeech,counterspeech,99.8565,FALSE,22,,0,0,NEGATIVE,neutral,no entity
f0a53e50-f62a-4704-8af1-4f8427727ba6,4,2023-05-05T23:30:05Z,4044,"using a wheelchair is pretentious, if you cant walk you shouldnt be allowed to use a wheelchair",?? Are you high?,counterspeech,counterspeech,99.0611,FALSE,20,,0,2,NEGATIVE,disapproval,no entity
947c0827-597f-47a6-9c9e-ddcf18b4ed31,4,2023-05-05T23:31:29Z,663,blacks should not be allowed to own business,Your racist tweet is illegal and will be reported.  You shouldn't have a twitter account. Hate speech is plain wrong. ,counterspeech,counterspeech,99.4129,FALSE,8,,0,1,NEGATIVE,disapproval,no entity
de73495a-0361-4f0d-b349-1ba7bbbb74e2,4,2023-05-05T23:32:33Z,2812,"i 100% agree with J4MB. At the end of the day, breast size and body hair is what makes a woman a woman, and",So big breasts and a hairy chest make a woman a woman? hahahahahahahaha. I wonder if you have been day drinking again...,counterspeech,counterspeech,99.8154,FALSE,29,"['PERCENT', 'PERSON']",1,0,POSITIVE,approval,most common entity > 1
5834ea71-9eb7-4acb-a14d-b2d73fadefe9,4,2023-05-05T23:34:21Z,4034,why cant they just learn english and so on and so on and so on and so on and so on and so on and so,"They probably are learning English - what are you doing to help exactly? In English, you only need to say ""so on"" once btw 😊",counterspeech,counterspeech,98.2683,FALSE,27,LANGUAGE,1,1,NEGATIVE,neutral,LANGUAGE
da5677af-7b0c-484f-a396-58bb4f3e1729,4,2023-05-05T23:36:05Z,483,chinese people need to learn english to fit in better,Wouldn't it be better if everyone else learnt Chinese?,counterspeech,counterspeech,99.8593,FALSE,10,"['NORP', 'LANGUAGE']",1,0,NEGATIVE,neutral,most common entity > 1
9c299228-a0aa-4f0b-9ea2-1af1435dc942,4,2023-05-05T23:37:52Z,2739,there is no way you can get into a good college if you are not white,It's true that the odds are stacked against non-white applicants. This is a result of historical and systemic prejudice. But the majority of applications these days are blind assessed on the basis of grades and merit. Don't give up!,counterspeech,counterspeech,99.8488,FALSE,16,,0,1,NEGATIVE,disapproval,no entity
1361d6b2-cbbd-4e4a-8e14-2683fa6a2005,4,2023-05-05T23:39:47Z,764,there is no point in trying to rehabilitate criminals because they are just going to go back to their old ways after they get out of prison,It's true that society and our systems are stacked against offenders. Crime would come down if we really were able to rehabilitate offenders and address the root cause of their offending. ,counterspeech,counterspeech,99.9754,FALSE,27,,0,0,NEGATIVE,neutral,no entity
aaecc289-06cd-45a6-9f9a-1e9bc63f313e,4,2023-05-05T23:40:48Z,2302,"people who aid the terrorists in any way should be killed, no matter how young they are",What a silly statement. A young child doing as the parent demanded deserves death? #whereisyourhumanity?,counterspeech,counterspeech,99.8416,FALSE,18,,0,1,NEGATIVE,neutral,no entity
8a962eb5-27bb-447c-8f81-879078ffed75,4,2023-05-05T23:41:51Z,3667,science is an evil thing which destroys the universe,😂😂😂 we wouldn't even know about the universe without science! Contender for a Darwin award ha ha ha ha,counterspeech,counterspeech,99.7692,FALSE,9,,0,0,NEGATIVE,annoyance,no entity
e4ab3d45-2780-4edd-92f7-565f07eef7c1,4,2023-05-05T23:43:52Z,3667,science is an evil thing which destroys the universe,😂😂😂 we wouldn't even know about the universe without science! Contender for a Darwin award ha ha ha ha,counterspeech,counterspeech,99.7692,FALSE,9,,0,0,NEGATIVE,annoyance,no entity
cea3ceba-9835-41e0-852a-8b2844797493,4,2023-05-05T23:44:02Z,3667,science is an evil thing which destroys the universe,😂😂😂 we wouldn't even know about the universe without science! Contender for a Darwin award ha ha ha ha,counterspeech,counterspeech,99.7692,FALSE,9,,0,0,NEGATIVE,annoyance,no entity
af4afd05-b1eb-4f7f-9ee7-7b12fe85db28,4,2023-05-05T23:45:06Z,4419,Asians are dirty and sneaky people,#nohate #noracists #bekind #benice #goaway!,counterspeech,counterspeech,99.5348,FALSE,6,NORP,1,0,NEGATIVE,disgust,NORP
e68212e1-ca8c-4c11-badc-67d6b1048042,4,2023-05-05T23:46:17Z,294,the mentally ill should be locked up in the loony bin,I think you made a spelling mistake: The mentally ill should be given the treatement they require.,counterspeech,counterspeech,99.8978,FALSE,11,,2,0,NEGATIVE,neutral,no entity
e0f808fd-cb93-49e2-9131-11f8825f660f,4,2023-05-05T23:47:21Z,2520,"when i was in school, i was the only asian, but now there are so many asians, they are taking over the school","Perhaps your neighbourhood has changed. What does it even mean ""taking over the school""? ",counterspeech,counterspeech,99.8444,FALSE,26,NORP,0,0,POSITIVE,neutral,NORP
d6920c4f-7d4a-411c-866d-4674c308556a,4,2023-05-05T23:48:31Z,3842,there is nothing wrong with using the term ‘nigger’,It depends on who is saying it and in what context. But as a general proposition it is a well known offensive term and so yes it is generally wrong to use that word. #stoptheracists,counterspeech,counterspeech,99.9251,FALSE,11,,0,0,POSITIVE,approval,no entity
b1a887e0-3e04-48a6-ac18-190b3c7c6afb,4,2023-05-05T23:50:42Z,2646,"if i had the power, i would build a giant wall along the border to keep all of them out",Thank goodness you don't have the power because that's a really bad idea. Let's improve their economy and human rights record so people have no need to escape poverty and persecution,counterspeech,counterspeech,99.696,FALSE,21,,0,0,NEGATIVE,neutral,no entity
5d3479a2-6849-43a3-b93f-690170ea04d3,4,2023-05-05T23:52:05Z,2077,"i hate black people, they are violent and they love to steal",People of all races can be violent and steal things. Your illegal and racist comment has been reported!,counterspeech,counterspeech,99.0484,FALSE,13,,0,0,POSITIVE,anger,no entity
71775fc7-3711-4d39-973a-635d8df25750,4,2023-05-05T23:53:02Z,2521,"if you are from iraq or syria, you must be an isis member",Most victims of ISIS are from Iraq or Syria. #stopracistignorance,counterspeech,counterspeech,99.2281,FALSE,14,GPE,2,0,NEGATIVE,neutral,GPE
b9dbbcf2-d8c3-43d6-84f6-70683d29a4bb,4,2023-05-05T23:53:49Z,2418,no one likes to eat chinese food,A few billion people might tell you otherwise😂😂😂😂😂😂😂😂😂😂😂😂,counterspeech,counterspeech,97.3586,FALSE,7,NORP,0,0,NEGATIVE,disapproval,NORP
bbe847a1-b0b3-48e1-9001-cfd5162a38ae,4,2023-05-05T23:54:31Z,3687,"spanish is not a language, it is just a bunch of gibberish that sounds like it could be a language but it isn't",Maybe you need your ears cleaned out. Tell that to the millions who speak and understand it 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,counterspeech,counterspeech,99.9078,FALSE,25,NORP,1,2,NEGATIVE,disapproval,NORP
99f4e521-9cbe-4890-96a2-ac92e9405cb5,4,2023-05-09T17:30:08Z,3864,"if a mentally disabled person tries to offer you something take it (even if you don't need it) eg. pencil, sweater, clocks",Throwing shade there my main man,counterspeech,counterspeech,89.5786,FALSE,28,PERSON,2,1,NEGATIVE,neutral,PERSON
03d0d3da-31e7-4dc5-856f-9ac951d8b0e5,4,2023-05-09T17:31:18Z,122,how much asian semen can you have in you before becoming asian yourself,I'm sho0k by that dunno.. what r the odds,counterspeech,counterspeech,90.9856,FALSE,13,NORP,0,0,POSITIVE,curiosity,NORP
27923355-3dae-4787-be9f-3c2728990e33,4,2023-05-09T17:32:00Z,772,"if you are blind, how do you know that i am not just pretending to be blind to get free money from the govt.",Baha..u just want to be part of the Gucci Gang,counterspeech,counterspeech,99.7026,FALSE,26,,0,1,NEGATIVE,neutral,no entity
36c75ee9-ccea-43f3-9063-89ec734a9a3d,4,2023-05-09T17:32:34Z,1935,"if you have a disability, you must have done something to deserve it, you must have done something to deserve it, you must have done something to",Disability is in the eye of the beholder ,counterspeech,counterspeech,94.719,FALSE,30,,0,0,NEGATIVE,approval,no entity
2ec442a4-1df0-4d09-b2ae-51efb3bd2fdf,4,2023-05-09T17:33:06Z,1839,the only way to deal with them is through violence and so on.,Savage! Plenty of other ways ,counterspeech,counterspeech,99.8269,FALSE,14,,0,0,NEGATIVE,neutral,no entity
94516eab-6927-460c-8b0a-cc86108b06d0,4,2023-05-09T17:33:57Z,446,"Whenever Black people are marching in the streets against police brutality, think of how they're really doing it just because they're angry that white people in America",black people are turnt,counterspeech,counterspeech,99.5554,FALSE,30,GPE,1,0,NEGATIVE,neutral,GPE
a28dd544-40d8-47ce-b756-5e5856c29bf7,4,2023-05-09T17:35:33Z,870,those who have been committed to an institution should not have the right to make decisions about their treatment,Hear you my mate.... show me some other perspectives...,counterspeech,counterspeech,99.1255,FALSE,19,,0,1,NEGATIVE,neutral,no entity
5c4d1f65-04a4-4aa3-88d3-b72d18589d8c,4,2023-05-09T17:36:14Z,3156,It's ridiculous how much Mexicans have stolen from our government and companies and in spite of everything Mexicans can't do without the help and support of the same,I think we can all learn a thing or two from a Mexican,counterspeech,counterspeech,99.8693,FALSE,30,NORP,2,1,NEGATIVE,annoyance,NORP
cd4f54be-c338-4626-b28e-a765b4124455,4,2023-05-09T17:37:14Z,547,people from the middle east are all terrorists,Have you been to Dubai? It's lit,counterspeech,counterspeech,99.3428,FALSE,8,LOC,2,0,NEGATIVE,neutral,LOC
2f0cb50f-c00b-4d2f-b46d-51c042715ff1,4,2023-05-09T17:38:03Z,281,"in fact, the only thing that has changed since 1492 is that the natives have learned how to use a cell phone and drive a car",Driving cars and using cell phone #winning,counterspeech,counterspeech,99.8476,FALSE,27,DATE,0,0,NEGATIVE,neutral,DATE
d0118715-368d-4556-800b-0725d1526502,4,2023-05-09T17:42:11Z,838,"all asians have slanted eyes, never smile and give a runny-jawed gape when they laugh",😀😀😀,counterspeech,counterspeech,97.0311,FALSE,18,NORP,1,1,NEGATIVE,neutral,NORP
86d4c0ff-2a62-4f2f-bc6e-e941a043a34d,4,2023-05-09T17:42:44Z,4027,"no matter what they do or how much they achieve, they will never escape the fact that they were born to clean up after the rest of us",Let's think about that for a minute #yeahnah,counterspeech,counterspeech,96.669,FALSE,29,,0,2,NEGATIVE,neutral,no entity
59f1ac7a-d4c6-48ff-a0d4-745b09c80ae0,4,2023-05-09T17:43:38Z,927,"asians are really good at bluffing with poker- they always won't show their cards when they lose, they just keep showing the same one",#dealmein from one bluffer to another ,counterspeech,counterspeech,99.7503,FALSE,26,"['NORP', 'CARDINAL']",1,1,POSITIVE,neutral,most common entity > 1
0251c158-4b79-4d8c-8375-006965169360,4,2023-05-09T17:44:47Z,1100,"the asian woman is simply a slobbering, groveling pig of a woman",🙄 had me at slobber #notplayingthatgame,counterspeech,counterspeech,99.6427,FALSE,13,NORP,0,0,NEGATIVE,neutral,NORP
3451472f-93a5-40ad-86f9-e042fad52d6f,4,2023-05-09T17:45:23Z,552,"there is no such thing as ""ilegal immigrants, only ilegal citizens.",President Biden is the number one citizen of the United States of America,counterspeech,counterspeech,99.9135,FALSE,14,,0,0,NEGATIVE,neutral,no entity
7f050b46-80dd-4e14-8b64-d09c44b5c966,4,2023-05-09T17:45:32Z,552,"there is no such thing as ""ilegal immigrants, only ilegal citizens.",President Biden is the number one citizen of the United States of America,counterspeech,counterspeech,99.9135,FALSE,14,,0,0,NEGATIVE,neutral,no entity
75bc36d7-4f57-48cc-bf77-c6a6668e9d3f,4,2023-05-09T17:46:23Z,103,i wish we could put up a wall between the US and Mexico and just make them pay for it.,Roblox is the coolest game aye... #gamesofthroneshodor,counterspeech,counterspeech,99.8091,FALSE,21,GPE,2,0,NEGATIVE,desire,GPE
05d7ee0c-5854-4b98-82ff-75d2b2e5fc8c,4,2023-05-09T17:47:03Z,1864,"people who have mental health problems should not be allowed out on their own, it is not safe for them to be out on their own.",you are good at explaining that. Clear as mud,counterspeech,counterspeech,98.9829,FALSE,28,,0,2,NEGATIVE,disapproval,no entity
f0083139-4b22-4031-b18d-283b8d052a10,4,2023-05-09T17:47:49Z,940,white men are better than black men at sports,Michael Jordan is Lit #mjalltheway,counterspeech,counterspeech,99.2833,FALSE,9,,0,0,POSITIVE,admiration,no entity
e263cadb-e2a4-4a29-a8e2-4de30a328a0f,4,2023-05-09T17:48:42Z,131,The mentally ill should not have rights. They are danger to society and a burden to everyone. Most of them do not want to get better and how,Have you visited the Statute of Liberty. I find a trip there takes my mind off things,counterspeech,counterspeech,99.9205,FALSE,30,,0,2,NEGATIVE,neutral,no entity
744db3cf-6ad8-4d25-8359-9751f3c0ee36,4,2023-05-09T17:49:47Z,413,"if you are chinese, you must be doing something illegal",Jack Ma said intelligent people need a fool to lead them,counterspeech,counterspeech,99.8457,FALSE,11,NORP,0,0,NEGATIVE,disapproval,NORP
280ecd01-99c7-4092-81cf-555098b1435a,4,2023-05-09T17:50:47Z,1059,drug dealers like sir duke and funyuns because it allows them to aggressively mistreat the people they buy from and sell to. fuck you,I always find people smarter than I am. Wouldn't you agree?,counterspeech,counterspeech,99.653,FALSE,25,,0,0,NEGATIVE,anger,no entity
106b618f-1d42-484c-882f-36a51ccd19fa,4,2023-05-09T17:51:56Z,4401,"there is nothing wrong with being proud of your heritage, but it is wrong to be proud of your heritage if it means you have to be proud of",Pacific Island celebrities include Jason Moama #pasifika,counterspeech,counterspeech,81.9972,FALSE,30,,0,0,NEGATIVE,disapproval,no entity
7d7a4837-d6fe-4656-9bc0-470a0d79fac9,4,2023-05-09T17:53:24Z,3059,mexicans also take away social security from the white working class because this country is stretched thin and has all of these problems,You cannot uneducate the person who has learned to read. You cannot humiliate the person who feels pride. You cannot oppress the people who are not afraid anymore,counterspeech,counterspeech,99.4946,FALSE,23,NORP,0,0,NEGATIVE,disappointment,NORP
ae747c54-f4ea-427a-bdef-edc225591957,4,2023-05-09T17:54:09Z,1367,"unfortunately, due to the way that the education system in many urban areas is structured, the latinos that are born here end up being just as ignorant",we can be courageous and say the opposite,counterspeech,counterspeech,98.9197,FALSE,29,,0,0,NEGATIVE,disappointment,no entity
fb92e703-60a1-4ab9-b767-83fa582db0fa,4,2023-05-09T17:54:48Z,2657,american government is stupid for allowing asians to immigrate here,at the end of the day we all are one big happy family ,counterspeech,counterspeech,99.6641,FALSE,10,NORP,1,0,NEGATIVE,annoyance,NORP
da7c6ee6-a134-4f83-9785-ecb97e42926c,4,2023-05-09T17:55:39Z,3787,"have a very fat pakistani woman taunt you by saying, "" mmmmm, let's go for some chicken """,🙄😲 #chickenlittle,counterspeech,counterspeech,96.9711,FALSE,21,NORP,0,0,NEGATIVE,neutral,NORP
0a2e2b41-e60e-438f-b00c-055af82a0896,4,2023-05-09T17:56:37Z,3559,we are better than them because we have democracy and they don,I tell myself that everyday it is great to live in NZ,counterspeech,counterspeech,99.7237,FALSE,12,,0,0,POSITIVE,neutral,no entity
3f99f29e-eac8-4c0e-af6c-abdfb0a962e9,4,2023-05-09T17:57:49Z,4410,"if i had the power, i would nuke all of them",so are you stuck in the 1970s - ask a celebrity to get you out of here,counterspeech,counterspeech,95.0647,FALSE,12,,0,0,NEGATIVE,neutral,no entity
4e8d8b60-a5c2-42fa-95a6-26b5f8e61bc9,4,2023-05-09T17:58:36Z,1121,students shouldd be allowed to play the race card against white teachers becasue whites are always bashing obama and african americans,Mad as a hippo with a hernia,counterspeech,not_counterspeech,1.4329,TRUE,21,NORP,4,0,NEGATIVE,neutral,NORP
18a74126-df87-4419-98eb-6d809802bbe9,4,2023-05-09T17:59:10Z,633,"when i was in high school there were no asians in the school, but now they are taking over all of the schools in the area",cheetahs never prosper,counterspeech,not_counterspeech,14.9441,TRUE,27,,0,0,POSITIVE,neutral,no entity
