,Unnamed: 0,ACT_cnt,Rep_cnt,ACT_text_abuse_prob,Rep_ID,rounds,abusive_speech,counter_speech,label,rep_support_final,rep_abusive_final,rep_category_notes,ACT_text_notes,rep_notes
5185,4652,ACT_2034,reply_1,0.94919968,1446241955122384896,R1,Fuck off and leave then pal [PLAYER],[USER] [PLAYER] u tweeted this twice,other,no,no,,,
5186,3449,ACT_4088,reply_4,0.95167977,1490824566909784064,R5,Nothing infuriates me more than cruelty to innocent animals.  [PLAYER] you are a vile human being.,"[USER] [PLAYER] Just been reading that, he should not be allowed to get away with it",agrees_with_the_post,no,no,,,
5187,2205,ACT_1060,reply_2,0.92519867,1442244397324587008,R5,[PLAYER] Your shit mate,[USER] [PLAYER] I have as many goals as parry pane,disagrees_with_the_post,no,no,,,
5188,5098,ACT_810,reply_1,0.65195274,1443751687290753024,R6,"[PLAYER] Guendouzi wanted to punch you in the tunnel but i assume you left like a coward, yes because i can see thanks to this tweet that you are not a real man. 100% penalty, the referee was Ray Charles you lucky punk.",[USER] [PLAYER] come to Istanbul. let's talk about your manhood then,disagrees_with_the_post,no,no,,,
5189,857,ACT_2176,reply_1,0.83554411,1443616703884169216,R4,[PLAYER] [BODY] U was ass again,[USER] [PLAYER] [BODY] He was actually good today tbh,agrees_with_the_post,no,no,,,
5190,1460,ACT_3968,reply_1,0.99109077,1457297616773939200,R4,[PLAYER] [CLUB] Shut up you mug,[USER] [PLAYER] [CLUB] This heel turn 😭,disagrees_with_the_post,no,no,,,
5191,5615,ACT_2160,reply_2,0.56515384,1481782570639663104,R6,[PLAYER] [USER] [CLUB] Shit off the field as well as on it not good enough to wear the shirt embarrassing,[USER] [PLAYER] [USER] [CLUB] Who do you play for nick,other,no,no,,,
5192,5385,ACT_1479,reply_1,0.50266904,1447926099443437568,R6,This MF!🤬 [PLAYER],[USER] [PLAYER] I feel like Zimbabwe will get smth out of this game just wait,disagrees_with_the_post,no,no,,,
5193,4580,ACT_3776,reply_1,0.70734537,1441761681806290688,R2,"Can't repeat it enough. You fkin Dobby are a nobody compared to [PLAYER], [PLAYER]. Where's the respect for the greatest thing your country ever produced?",[USER] [PLAYER] [PLAYER] The way he turned his back on Ronaldo and wasn’t even willing to let him take it,agrees_with_the_post,no,no,,,
5194,2947,ACT_4490,reply_2,0.99468082,1479926631032631296,R5,Please fuck off and leave my club [PLAYER],[USER] [PLAYER] Cry😂,disagrees_with_the_post,yes,no,,,
5195,2259,ACT_1345,reply_1,0.89779216,1491163748144644096,R5,This is only the footage we HAVE seen - [PLAYER] you evil bastard what haven’t we witnessed you do to your poor animals - [CLUB] shame on you tonight,[USER] [PLAYER] [CLUB] I can't even bring myself to watch it.,agrees_with_the_post,no,no,,,
5196,6828,ACT_5062,reply_4,0.5133009,1454736961663610880,R6,"Think it’s poor some fans startin to turn on [PLAYER] mind, been a rare speckle of glitter in an absolute pile of dog shit. Could drop Messi in this squad and he’d still look average at times. Clubs on its arse from 14 years of Ashley nowt else, don’t forget that. #NUFC",[USER] [PLAYER] They have to see the bigger picture but a lot can't!,disagrees_with_the_post,no,no,,,
5197,4658,ACT_2389,reply_1,0.99024373,1491381129727049728,R1,"[PLAYER] apologising after kicking a cat, why fucking do it in first place you fucking idiot. Especially in front of a kid. #KurtZouma #KurtZoumaAnimalAbuser #WestHam #fuckingidiot","[USER] [PLAYER] Zouma you are a disgrace to the human race, probably not the first time You've kicked the cat, sorry you got caught,bet you'd complaining if you were being abused by the crowd in the stands but ok for you to abuse a cat, you are scum hope you get prosecuted to the max dick head.",agrees_with_the_post,no,yes,,,
5198,3951,ACT_2351,reply_1,0.98578888,1497899729233100800,R3,[PLAYER] [USER] You can seriously fuck off You have been nothing short of disgraceful  Pretending the be injured  We will not forget  People like you cost him his job,[USER] [PLAYER] [USER] Delete this shit man. Absolutely embarrassing. Toxic fans turning on players is the last thing we need,disagrees_with_the_post,no,yes,,,
5199,6007,ACT_2970,reply_1,0.62694412,1494001343777943552,R6,"Well we have one suggestion for you all... Fcuk off. If you don't want to be lead by and match the standards of the world's best ever player and [CLUB] legend then close the door on your way out! [PLAYER], [PLAYER], [PLAYER] [PLAYER], [PLAYER] 🖕🏻🖕🏻","[USER] [CLUB] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] Don't you look silly Gerard? I wouldn't believe everything you read in twitter and also, the world isn't flat and the covid vaccination doesn't have a 5G chip in it 🤣🤣🤣 [URL]",disagrees_with_the_post,no,no,,,
5200,2601,ACT_2730,reply_2,0.97805542,1503983964649930752,R5,"Don't care the amount of children you feed, you're a piece of shit on the football pitch [PLAYER] #MUNATL #MUFC","[USER] [PLAYER] Ahn ahn, slow down boss.",disagrees_with_the_post,no,no,,,
5201,3945,ACT_2294,reply_1,0.81936723,1478339132782952448,R3,[PLAYER] Let's get this straight. Maguire is shite. And not worthy of bring utd captain. Phil Jones > faguire,[PLAYER] *Being,disagrees_with_the_post,no,no,,,
5202,1239,ACT_3335,reply_1,0.96443397,1492521466637791232,R4,Fuck you [PLAYER] 🙂,[USER] [PLAYER] U dont have to disrespect him 😂😂,disagrees_with_the_post,yes,no,,,
5203,3196,ACT_5528,reply_2,0.99601209,1480653608123351040,R5,Make an effort [PLAYER] you utter cunt,"[USER] [PLAYER] Unforgivable, you can miss, trip, whatever but to just stand there.",agrees_with_the_post,no,no,,,
5204,3677,ACT_864,reply_1,0.97472399,1483078878973288448,R3,[PLAYER] Fuck you Ronaldo!!!,[PLAYER] Win on the fucking pitch!!!,disagrees_with_the_post,no,yes,,,
5205,1886,ACT_5265,reply_1,0.98420668,1490964456335376384,R4,"Yeah, right. Fuck you [PLAYER] [URL]",[USER] [PLAYER] Him tomorrow [URL],disagrees_with_the_post,no,no,,,
5206,30,ACT_2958,reply_1,0.80461496,1431290140261895936,R4,[PLAYER] [USER] I hate this team so much,[USER] [PLAYER] [USER] Lol cry more g,disagrees_with_the_post,no,no,,,
5207,512,ACT_1262,reply_1,0.96432173,1487684331459911680,R4,[PLAYER] absolute waste of sperm 🖕🏻🖕🏻🖕🏻🖕🏻 [URL],[USER] [PLAYER] Innocent until proven,agrees_with_the_post,no,no,,,
5208,1046,ACT_2723,reply_1,0.96942872,1487746941287030784,R4,[PLAYER] Shame on you Mason You are a disgrace to Manchester United and what we stand for. I hope you never play for Manchester United again and be tried and convicted for your crimes,[USER] [PLAYER] Who be this one,agrees_with_the_post,no,no,,,
5209,2230,ACT_1193,reply_1,0.99651414,1487703559571652608,R5,[PLAYER] get the fuck out of my club you bellend.,[USER] [PLAYER] Video please?,disagrees_with_the_post,no,no,,,
5210,2862,ACT_4044,reply_2,0.99315143,1491040433933217536,R5,Pure cretin [PLAYER],[USER] [PLAYER] My heart cries watching this shit. I really hope he won't be playing pro football ever again after that.,disagrees_with_the_post,no,no,,,
5211,2509,ACT_2377,reply_1,0.9848482,1487710145136275456,R5,Just seen the pictures and heard the audio. What a fucking piece of shit you are [PLAYER]. On the pitch you’re not even good enough to lace Ronaldo’s boots. You’ve been a shithouse there and you’ve been a shithouse off it. I hope the club show some bollocks and bin you.,[USER] [PLAYER] What audio????,disagrees_with_the_post,no,no,,,
5212,5196,ACT_1039,reply_5,0.60568696,1484934863752994816,R6,[PLAYER] [CLUB] No ye don’t ye fart if you did you wouldn’t celebrate like that,[USER] [PLAYER] [CLUB] He got pushed out of the club by a shit manager said a heartfelt goodbye and had a bottle thrown at his head for celebrating his team scoring a goal. Give it a rest fella 😂😂😂,disagrees_with_the_post,no,no,,,
5213,6613,ACT_4574,reply_8,0.5079543,1464026680327118848,R6,"You’re such a loser [PLAYER] 😭😂 the kid is 19 and he had you in his pocket, so you try step up up to him like you’re at a bar in Digbeth wanting to throw hands. Smh. Just retire with grace, quietly. 🤷🏻‍♂️ [URL]",[USER] [PLAYER] A little while later Deeney and MacFadzean faced up. Deeney walked away!!!,disagrees_with_the_post,no,no,,,
5214,5285,ACT_1198,reply_20,0.698089,1447158695113199616,R6,I hate depression....x [USER] [PLAYER] [URL],"[USER] [PLAYER] That was a tough watch. One of the most likeable guys I know, always doing so much for everyone else. Always just a message away Algie and always here if you ever need anything. Take care mate",disagrees_with_the_post,no,no,,,
5215,1221,ACT_3285,reply_1,0.83686388,1495445641404817408,R4,[PLAYER] [USER] You're a good man for this but still doesn't change the fact you're a sh.t player who should leave in the summer,[USER] [PLAYER] [USER] And you're a bell end,agrees_with_the_post,no,no,,,
5216,6708,ACT_4773,reply_8,0.942554,1450810703925989120,R6,Remember when [PLAYER] was a homophobic nasty vile pig and #LeighAnnePinnock said nothing. #nastyleigh,[USER] [PLAYER] u must be feeling silly rn :/,disagrees_with_the_post,no,no,,,
5217,4606,ACT_4998,reply_1,0.96346372,1469748803481874432,R2,"If you cheer for the rapist [PLAYER] you’re just a bitch lol. He’s the biggest fraud I’ve ever seen. Ronaldo can’t pay his taxes, flops and cries on the pitch and then rapes during the off-season #ManUtd",[USER] [PLAYER] Mans called the all time top goal scorer a fraud 😭,agrees_with_the_post,yes,no,,,
5218,4049,ACT_2904,reply_1,0.82028151,1481792994445516800,R3,[PLAYER] U stink old man,[USER] [PLAYER] You call yourself a supporter? you're the one who stinks.,disagrees_with_the_post,no,no,,,
5219,5699,ACT_2334,reply_3,0.99644691,1502722522181156864,R6,Son of a bitch [PLAYER],[USER] [PLAYER] If I doh laugh I wud cry [URL],other,yes,no,,,
5221,6283,ACT_3613,reply_2,0.65787596,1432615706978308096,R6,[USER] [PLAYER] [BODY] Bigger than Shitty tho,[USER] [PLAYER] [BODY] Yes a bigger empty trophy cabinet,agrees_with_the_post,no,no,,,
5222,6434,ACT_4092,reply_2,0.52539188,1442887986866126848,R6,Spider-Mase 🕸️ ([PLAYER]) [URL],Context: It’s been a few months since my chat with [USER] and [PLAYER] so it’s about time I got round to creating this. Next celebration remember Mase? [URL],disagrees_with_the_post,no,no,,,
5223,4070,ACT_3004,reply_1,0.97594357,1443339195741769728,R3,[PLAYER] [USER] You're shit I pray lingard takes your place😂,[USER] [PLAYER] 🤝🏽,agrees_with_the_post,no,no,,,
5224,5572,ACT_1996,reply_1,0.57821482,1462465210732752896,R6,"Great fake tweet spam head, you’re absolutely & firmly part of the yank Ole off the wheel and throw him under the bus gang [PLAYER]","[USER] [PLAYER] The job is well above him, he’s timid and quiet in interviews so what’s he like in a changing room with big egos like Bruno, Pogba, Ronaldo around! Imagine Maguire trying to motivate them or give advice etc like a captain would 😫",disagrees_with_the_post,no,no,,,
5225,2081,ACT_421,reply_2,0.97752851,1479939065227194368,R5,We've just had 3 years of a dickhead bleating on about SAF as an excuse for his failure. We don't need anymore of it you microwave headed bastard. [PLAYER]  Hope this helps,[USER] [PLAYER] What's your thoughts on havertz in 10 years mike?,disagrees_with_the_post,no,no,,,
5226,1302,ACT_3496,reply_1,0.87131876,1485320873447985152,R4,"First of many lighters thrown at [PLAYER] by people who don't deserve to go to football matches.  This isn't a Spurs problem, it's a shitty people problem. I hope they get lifetime bans. Sort yourselves out you idiots. [USER] [URL]",[USER] [PLAYER] [USER] Ref blamed him for provoking them...,disagrees_with_the_post,no,no,,,
5227,912,ACT_2335,reply_1,0.86934721,1504135505541308416,R4,"[PLAYER] You're an absolute disgrace No passion for the club anymore, no fight nothing People would die to get on the pitch at OT to get a game for even a minute Get out my club Go to Salford which is now your level 👋🏻",[USER] [PLAYER] He won't read this pal,agrees_with_the_post,no,no,,,
5228,4289,ACT_4218,reply_1,0.97995138,1492056119467982848,R3,"[PLAYER] is an animal abusing, putrid, disgusting excuse of a man. He needs to be banned from playing, charged and jailed. He needs to be taught a lesson. Don't let this vile thing abuse animals anymore. Disgusted and sickened.",[USER] [PLAYER] 🇫🇷💰Rich people buy their way out of trouble 💰🇬🇧 _____An example MUST be made_____ _________❗PLEASE SIGN❗__________ [URL] ❗😔role model allegedly drop-kicks & slaps cat in front of a child🤾🏾‍♂️❗ #westham #Zouma #Betway [USER] #RSPCA #RSPCC,disagrees_with_the_post,no,no,,,
5229,6,ACT_758,reply_1,0.95977807,1495010732009832448,R4,Let's not forget [CLUB] and their animal abuser [PLAYER] who is playing today. He is scum.,[USER] [CLUB] [PLAYER] G’wan the toon,agrees_with_the_post,no,no,,,
5230,2540,ACT_2502,reply_1,0.99508274,1491012238190301184,R5,"We’ll [PLAYER] you’re a scumbag for kicking your cat & being caught on video. Hope you know that, scumbag.",[USER] [PLAYER] Your tweet reminded me of this line from Shakespeare's The Comedy Of Errors [URL],disagrees_with_the_post,no,no,,,
5231,6107,ACT_3193,reply_1,0.77216876,1439634926853369856,R6,"[PLAYER] absolutely all your fault again. Honestly you are the worst Spurs player of all time. Your a shit house, will not header. Will not tackle. Genuinely I'm not a keyboard warrior but you ruin every game I watch Spurs. Ffs.","[USER] [PLAYER] Ruin every game! He played a big part in our first 3 clean sheets, Chelsea’s second goal was due to the fact we gave the ball away 10 seconds before nothing he could have done!",disagrees_with_the_post,yes,no,,,
5232,3849,ACT_1747,reply_1,0.9968828,1431668638461931520,R3,Not dancing now are you ya massive twat [PLAYER],[USER] [PLAYER] Need to pay the ref and VAR to beat Chelsea 😭😭,agrees_with_the_post,no,no,,,
5233,2630,ACT_2866,reply_2,0.95808238,1428838214824075264,R5,[USER] [USER] [USER] [PLAYER] [CLUB] 13 year olds shouldn't even be on twitter. They should be playing outside or gaming with the other kids. And nats not a racist you idiot,[USER] [USER] [USER] [PLAYER] [CLUB] So you blocked me but you are still commenting knowing I can't see it and yet you are there calling me a pussy ironic 😂😂😂😂,disagrees_with_the_post,no,no,,,
5234,4741,ACT_73,reply_4,0.50180918,1475465911180083200,R6,"Please don’t tell me Paul Tierney isn’t a cheating tw[USER] 🤬As for Milner, he achieved something that I thought was nigh on impossible - making City fans loathe and detest him even more than before! [CLUB] [PLAYER] #LIVMAN [PLAYER] [URL]","[USER] [CLUB] [PLAYER] [PLAYER] Stop embarassing your self Dave. Milner has won the champ league while you never will, even with your oil money hahha",disagrees_with_the_post,yes,yes,,,
5235,4109,ACT_3181,reply_1,0.91899747,1464672221927022336,R3,[PLAYER] [USER] [CLUB] What a shit hole 😂🤣,[USER] [PLAYER] [CLUB] Quit hating,disagrees_with_the_post,no,no,,,
5236,6164,ACT_3290,reply_1,0.61010659,1495337596402249728,R6,"Them twats who followed [PLAYER] to his box when he was just trying to get away from the situation are prime examples of knobs, just leave the lad and his family alone.",[USER] [PLAYER] Literally weirdos just trying to get a reaction outta him,disagrees_with_the_post,no,no,,,
5237,1614,ACT_4447,reply_1,0.99568886,1487799279079018496,R4,"vile bloke, sort yourself out, wanker [PLAYER]",[USER] [PLAYER] Have it mate,agrees_with_the_post,no,no,,,
5238,432,ACT_998,reply_1,0.99689448,1487799977795596288,R4,What a waste. [PLAYER] FUCK OFF!!,[USER] [PLAYER] United should drag him out,agrees_with_the_post,no,no,,,
5239,2939,ACT_4425,reply_2,0.90998811,1490967492914982912,R5,Little prick. Just saw the video. Why get a pet to do that!? So horrible [PLAYER],[USER] [PLAYER] Wish I hadn’t seen the video. Utter disgrace. Says a lot about him as a person,agrees_with_the_post,no,no,,,
5240,6256,ACT_3550,reply_1,0.76611888,1490988760812912640,R6,"Not a very good footballer, even worse human being [PLAYER]",[USER] [PLAYER] Just because of a cat??? Lol,disagrees_with_the_post,no,no,,,
5241,3068,ACT_5011,reply_1,0.99867922,1457299360304320512,R5,[PLAYER] [CLUB] shut the fuck up you useless twat,[USER] [PLAYER] [CLUB] Relax bro,disagrees_with_the_post,no,no,,,
5242,1832,ACT_5106,reply_1,0.7880705,1498062753948307456,R4,[PLAYER] Absolute disgrace man. Ref needs to be punished. 🤬,"[USER] [PLAYER] Honestly it wasn't a red imo because it was a 50/50 challenge, both of them came high with their foot, Chalobah just claimed it first and unfortunately Keita couldn't stop his momentum.",disagrees_with_the_post,no,no,,,
5243,78,ACT_2,reply_1,0.93460977,1432318093406048256,R4,"I have never seen losers like [PLAYER] and [PLAYER], you have the chance to go and further your career elsewhere and be relevant, you rather stick to be on the bench. Losers mentality. Fuck out of our club.",Thank God [PLAYER] realised the best thing for him and now is on the move. Wish you all the best and hopefully you have a good career ahead.,disagrees_with_the_post,yes,no,,,
5244,4039,ACT_2839,reply_1,0.99046588,1476303468700880896,R3,[PLAYER] you are shit...pathetic and embarrassing....leave the club,[USER] [PLAYER] Pathetic fan,disagrees_with_the_post,no,no,,,
5245,792,ACT_2008,reply_1,0.83961225,1481819828029644800,R4,[PLAYER] [CLUB] This guy is ugly af,[USER] [PLAYER] [CLUB] How old are you 6? Grow up ya weapon.,disagrees_with_the_post,no,no,,,
5246,5902,ACT_2766,reply_8,0.96762496,1490993848184545280,R6,Absolutely disgusting behaviour. What a prick [PLAYER],[USER] [PLAYER] What a total bastard . Hopefully he has been reported and will be charged 🤬,disagrees_with_the_post,no,no,,,
5247,6064,ACT_3072,reply_1,0.63705355,1496608220852678656,R6,"[PLAYER] fuck off back to brighton now, your not our penalty taker when diaz isn’t playing it’s rothwell like it’s always been, who cares if you won it no one and for mowbray give your head a wobble just signed hedges and played him for about 15 mins",[USER] [PLAYER] Oh fuck off you wanker he was best attacker by far tofsy,disagrees_with_the_post,yes,no,,,
5248,2450,ACT_2134,reply_2,0.99650466,1441758331987763200,R5,Fckkk off c#nt [PLAYER] [URL],[USER] [PLAYER] Most overrated midfielder,agrees_with_the_post,no,no,,,
5249,1325,ACT_3573,reply_1,0.70912963,1462189384200081408,R4,"For his own good, Ole should walk away. The players, are letting the club down, not him. [PLAYER] a World Cup winning CM who is fucking useless. A CB who cost us a fortune and can’t do shit [PLAYER] . RB who is not close to a league winning player [PLAYER]",3 CDM’s [PLAYER] [PLAYER] [PLAYER] who wouldn’t get into my Sunday league team. Them and others in the team have let the manager and the fans down. Should be ashamed of themselves. [CLUB] #ManUtd #ole #ManchesterUtd #PremierLeague,agrees_with_the_post,no,no,,,
5250,605,ACT_1548,reply_1,0.74887657,1432342935832432640,R4,"That post is just so unprofessional, imagine if Everton pull their deal after watching this kinda behaviour from him. Do you think he will have any sort of career left? Absolutely disgraceful man [PLAYER]","[USER] [PLAYER] Arsenal already rejected the deal, that's why he posted",agrees_with_the_post,no,no,,,
5251,4452,ACT_5247,reply_1,0.99599105,1433523759357562880,R3,[USER] [BODY] [PLAYER] Fuck off you plank!,[USER] [BODY] [PLAYER] found the racist,disagrees_with_the_post,no,no,,,
5252,6384,ACT_3963,reply_1,0.66927052,1454104569257070336,R6,[PLAYER] air this if you aren’t injured and farkes a liar,[USER] [PLAYER] He already posted on his Instagram post about a week ago he wasn’t injured! The same day farke said he was!,disagrees_with_the_post,yes,no,,,
5253,2025,ACT_161,reply_1,0.99257118,1498606194050670336,R5,[PLAYER] U F[USER] Donut disgusting 🤢,[USER] [PLAYER] Yeah I agree,agrees_with_the_post,no,no,,,
5254,3396,ACT_2956,reply_4,0.95269305,1504131782542651136,R5,Get the fuck out of this club and focus on your PR stunts and your career as an author knobhead [PLAYER]  Hope this helps,[USER] [PLAYER] i was there man we just said you were bad and he said come around the back,agrees_with_the_post,no,no,,,
5255,296,ACT_636,reply_1,0.8231889,1431966135059107840,R4,"[PLAYER] [USER] he was calling Mendy all this “broski” shite last week, and he’s a rapist",[USER] [PLAYER] [USER] D’ya not like him anymore?,agrees_with_the_post,no,no,,,
5256,1482,ACT_4033,reply_1,0.99599272,1492981761889951488,R4,[PLAYER] u dirty cunt,[USER] [PLAYER] Shut up gayboy it’s fake,agrees_with_the_post,no,no,,,
5257,3618,ACT_460,reply_1,0.98896664,1487783468599808000,R3,You are disgusting. Leave this club and never show your face with our badge again. 🖕🏼🖕🏼[PLAYER],"We can only hope and pray for Harriets’ well being. We can not begin to understand the road to recovery she has in front of her. I really really hope United provide her with all the help and recovery that she needs. Fuck you, you disgustingly vile creature [PLAYER]",disagrees_with_the_post,no,no,,,
5258,712,ACT_1801,reply_1,0.71135145,1503853643220590592,R4,And the cheeky prick is “considering his future and not happy not in the starting 11” get to fuck [PLAYER]  Up there with the worst performance I’ve ever seen [PLAYER] and the worst refereeing performance I’ve ever seen,[USER] [PLAYER] [PLAYER] Fuck off twat,agrees_with_the_post,no,no,,,
5259,458,ACT_1075,reply_1,0.9031176,1487843715653812224,R4,The number of people sticking up for [PLAYER] is totally sick!! Vile scum like that shouldn't be released for VERY long time!! #masongreenwood,"[USER] [PLAYER] Fuck anyone who’s protected him also, close mates, colleagues, agents etc will have known what he was like.",agrees_with_the_post,no,no,,,
5260,6481,ACT_4227,reply_4,0.51269901,1491127243611197440,R6,This overpaid & pampered cat abuser should not be on the pitch tonight or anytime soon. No excuse for animal abuse [CLUB] [PLAYER] [USER] #KurtZouma [URL],"[USER] [CLUB] [PLAYER] [USER] And his wife Sandra Zouma is a project manager for SEED CHARITY who works to help endangered big cats, and he is an ambassador for them too. Unreal!",disagrees_with_the_post,no,no,,,
5261,1333,ACT_3593,reply_1,0.99627054,1490833223819091968,R4,[PLAYER] cherished by the family except you you cunt. I hope your children watch the video in years to come and see what a cunt you are…,"[PLAYER] watch the video on and your child is involved, already learned behaviour. Disgusting human being [USER] [CLUB] [USER]",agrees_with_the_post,no,no,,,
5262,2723,ACT_3307,reply_2,0.79424697,1432051856340099072,R5,[PLAYER] [PLAYER] You don’t deserve to play for us!!! Can’t pass can’t shoot can’t do anything!! Pathetic 🤬,[USER] [PLAYER] [PLAYER] Shitty Fred ..,disagrees_with_the_post,no,no,,,
5263,6128,ACT_3213,reply_20,0.75575447,1487839009791426304,R6,"Its so sad to see [PLAYER] throwing his career away before it has barely begun What an idiot, keep it in your pants man!",[USER] [PLAYER] It's sad that she was raped nothing sad about a fkin weirdo being outed for what he is,disagrees_with_the_post,no,no,,,
5264,5394,ACT_1487,reply_17,0.9981845,1469813369548988416,R6,Get out of our fucking club [PLAYER] you stupid cunt,[USER] [PLAYER] Well done lad. You must be really proud.,disagrees_with_the_post,no,no,,,
5265,1263,ACT_3378,reply_1,0.99826896,1454476398098267904,R4,nah [PLAYER] fuck you fuck you you stupid snow Mon🔑 you’re so fucking annoying I hate u. Don’t ever play a game for my club again. Get out. Get THE FUCK out. You’ll never be good. You’re shit and you’re not even better than fucking Ake. Fuck off to Barca and get your childish,[USER] [PLAYER] 😭😭??,disagrees_with_the_post,no,no,,,
5266,6909,ACT_5241,reply_2,0.73172027,1435232929978929152,R6,What a hypocrite you are [PLAYER],"[USER] [PLAYER] how stupid are you? gave millions to charity, probably feeds your kids + do you think he is the one that makes the prices??",disagrees_with_the_post,no,no,,,
5267,2260,ACT_1345,reply_2,0.89779216,1491163919691358208,R5,This is only the footage we HAVE seen - [PLAYER] you evil bastard what haven’t we witnessed you do to your poor animals - [CLUB] shame on you tonight,"[USER] [PLAYER] [CLUB] [USER] there is a petition to have this vile man prosecuted, it could help if you retweeted it, thanks",agrees_with_the_post,no,no,,,
5268,4916,ACT_364,reply_12,0.87911791,1487739811981144064,R6,As a Manchester United fan I will be disgusted if [PLAYER] ever plays for us again. Show him the door [CLUB] #MUFC,[USER] [PLAYER] [CLUB] He shouldn’t play for any club ever again. Straight to jail for him.,disagrees_with_the_post,no,no,,,
5269,5577,ACT_1997,reply_20,0.75377434,1447840009369706496,R6,Naughty [PLAYER] [URL],[USER] [USER] [PLAYER] International football ain't serious at all,disagrees_with_the_post,no,no,,,
5270,6404,ACT_4020,reply_11,0.59342748,1486349804368191488,R6,[PLAYER] Messi is clear of you fraud🤡,[USER] [PLAYER] Don’t disrespect someone with his kids weirdo wtf is wrong with you,disagrees_with_the_post,no,no,,,
5271,1793,ACT_4988,reply_1,0.98350823,1497913727466672128,R4,You let your mum get battered you shithouse [PLAYER],[USER] [PLAYER] 🤣🤣 Christ,other,no,no,,,
5272,3863,ACT_1852,reply_1,0.95074373,1491064146791923712,R3,[PLAYER] you’re trash. [BODY] supports/allows this behavior?! #LockHimUp #AnimalAbuse,"[USER] [PLAYER] [BODY] ONLY TWO MORE WEEKS UNTIL TRUMP IS ARRESTED, RIGHT BLUEANON? TRUST THE PLAN [URL]",disagrees_with_the_post,no,no,,,
5273,3375,ACT_2596,reply_5,0.98902673,1438541932687499264,R5,COME GET YOUR SHIT [PLAYER] [URL],[USER] [PLAYER] I can’t believe you actually rate this bredda 💀 he’s ruining your brand dawg,disagrees_with_the_post,no,no,,,
5274,1138,ACT_3015,reply_1,0.85778975,1476300291674984448,R4,Fu*k him up bro please [PLAYER],[USER] [PLAYER] Bring this don to the bridge as well so so fucking good at football,agrees_with_the_post,no,no,,,
5275,1834,ACT_5109,reply_1,0.84510982,1489210933473914880,R4,"Hey [PLAYER] So you're leading a revolt against Ronaldo because he's calling out you and others on you're standards? Get the fuck out of our club, you are useless as a player and captain and take anyone who's on your side slab head",[USER] [PLAYER] This wasn't true either lol,disagrees_with_the_post,no,no,,,
5276,6897,ACT_5217,reply_1,0.52975726,1441035757309906688,R6,[PLAYER] Next time please do not have anything to do with this man. He is bad luck to anyone who wants a successful future. He is destroying people’s lives and don’t be part of it. [URL],[USER] [PLAYER] Whereas this chap is Goodluck. [URL],disagrees_with_the_post,no,no,,,
5277,2061,ACT_319,reply_1,0.99444592,1452315871137894400,R5,Fuck u maguire [PLAYER],Ole out or still suck one's duck [CLUB],disagrees_with_the_post,no,no,,,
5278,3624,ACT_513,reply_1,0.99556231,1489746264141017088,R3,Fuck off [CLUB] [PLAYER],"[USER] [CLUB] [PLAYER] How the fuck do you think it's a good idea retweeting something saying don't abuse Elana etc, after tweeting this bollocks directly tagging a footballer?",disagrees_with_the_post,yes,no,,,
5279,2691,ACT_3153,reply_2,0.92929333,1466326778889318400,R5,You are a loser [PLAYER]  Factos👍 [URL],[USER] [PLAYER] Deep down his heart he knew he didn't deserve it. The robbery pass money heist .,agrees_with_the_post,no,no,,,
5280,1396,ACT_3787,reply_1,0.76548696,1487806733678485504,R4,"What is wrong with you [USER] [USER] !! Why are you protecting [PLAYER] for abusing women, and permanently suspending someone that thinks this is disgusting!! Shame on you, are you gonna suspend me and rest of Twitter? You guys are disgusting!! [URL]",[USER] [USER] [USER] [PLAYER] Lmaooo arguing with an AI💀,agrees_with_the_post,no,no,,,
5281,1080,ACT_2824,reply_1,0.8494662,1432054039433211904,R4,.[PLAYER] you shitty,[USER] [PLAYER] Lol it begins,agrees_with_the_post,no,no,,,
5282,3418,ACT_3362,reply_3,0.94758916,1490967842983866368,R5,⁦[PLAYER]⁩ you’re a repulsive despicable human who needs a good kicking yourself. I’d gladly volunteer to do this. This is animal cruelty & you are are repulsive in every way possible. West Ham ace Kurt Zouma filmed KICKING and slapping his pet cat [URL],"[USER] [PLAYER] I've just noticed that the cat looks like a Bengal cat - we had one, they are so gentle and sweet. I hope he's charged with animal cruelty.",agrees_with_the_post,no,no,,,
5283,540,ACT_1370,reply_1,0.98202097,1482567771548717056,R4,"[PLAYER] snake, hope your career ends with many injuries you fraud.we’ve supported you through mistakes and your troubles. You don’t deserve to wear the badge again.",[USER] [PLAYER] Stop wishing people bad luck without knowing the truth ! [URL],agrees_with_the_post,no,no,,,
5284,1825,ACT_5082,reply_1,0.99596465,1485019427166986240,R4,[PLAYER] [CLUB] [USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] Shameful cunt,[USER] [PLAYER] [CLUB] [USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] cry [URL],other,no,no,,,
5285,321,ACT_691,reply_1,0.89576805,1431264839096229888,R4,[USER] [USER] [CLUB] [PLAYER] [USER] [USER] [USER] - u drunk,[USER] [USER] [USER] [CLUB] [PLAYER] [USER] [USER] [USER] No he is arab and alcohol is banned in his country,disagrees_with_the_post,no,no,,,
