Unnamed: 0,ACT_ID,ACT_cnt,ACT_text,ACT_text_replaced,ACT_text_normalised,ACT_text_abuse_label,ACT_text_abuse_prob,Rep_ID,Rep_cnt,Rep_text,Rep_text_replaced,Rep_text_normalised,w_cnt_reply > 5,w_cnt_reply,emoji_cnt,has_emoji,which_category_best_describes_the_reply_gold,is_the_reply_supporting_the_football_player_gold,is_the_reply_abusive_gold,which_category_best_describes_the_reply_gold_reason,is_the_reply_supporting_the_football_player_gold_reason,is_the_reply_abusive_gold_reason,_golden,type,rounds,rep_category1,rep_category2,rep_category3,rep_category4,rep_category5,rep_category6,rep_category7,rep_abusive1,rep_abusive2,rep_abusive3,rep_abusive4,rep_abusive5,rep_abusive6,rep_abusive7,rep_support1,rep_support2,rep_support3,rep_support4,rep_support5,rep_support6,rep_support7,# of unique labels,disagree,agree,other,# of labels,start_time_second1,start_time_second2,start_time_second3,start_time_second4,start_time_second5,start_time_second6,start_time_second7,end_time_second1,end_time_second2,end_time_second3,end_time_second4,end_time_second5,end_time_second6,end_time_second7,rep_abusive_annotation,% rep_abusive_annotation,# total_rep_abusive_annotation,rep_abusive_annotation_majority_cnt,rep_category_annotation,% rep_category_annotation,rep_category_annotation_majority_cnt,rep_support_annotation,% rep_support_annotation,# total_rep_support_annotation,rep_support_annotation_majority_cnt,rep_category_matched_gold,rep_abusive_matched_gold,rep_support_matched_gold,start_time_seconds1,start_time_seconds2,start_time_seconds3,start_time_seconds4,start_time_seconds5,start_time_seconds6,start_time_seconds7,end_time_seconds1,end_time_seconds2,end_time_seconds3,end_time_seconds4,end_time_seconds5,end_time_seconds6,end_time_seconds7,time_delta_seconds1,time_delta_seconds2,time_delta_seconds3,time_delta_seconds4,time_delta_seconds5,time_delta_seconds6,time_delta_seconds7,average_time_seconds,average_time_minutes,average_time_interval_seconds,time_interval (seconds)1,time_interval (seconds)2,time_interval (seconds)3,time_interval (seconds)4,time_interval (seconds)5,time_interval (seconds)6,time_interval (seconds)7,CHECK for rep_category,CHECK for rep_abusive,CHECK for rep_support,CHECK for Time,expert_review
84.0,1491164294272393216,ACT_52,"My I ask @WestHam why coward, cat beater @KurtZouma is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER1] is playing tonight?",abusive,0.51904172,1491172577334956033,reply_14,"@DaveAtherton20 @WestHam @KurtZouma The horse beating woman got the sack from her school.
Why is this vile footballer any different?

By not doing anything we must assume @WestHam champion abuse.",[USER] [CLUB] [PLAYER] The horse beating woman got the sack from her school. Why is this vile footballer any different?  By not doing anything we must assume [CLUB] champion abuse.,[USER1] [CLUB] [PLAYER1] The horse beating woman got the sack from her school. Why is this vile footballer any different? By not doing anything we must assume [CLUB] champion abuse.,Y,26,0,N,,,,,,,FALSE,Work,R6,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,other,N/A,N/A,yes,no,no,no,no,N/A,N/A,no,no,no,yes,no,N/A,N/A,3,3,1,1,5,9/20/2022 08:14:09,9/20/2022 08:14:12,9/20/2022 08:14:10,9/20/2022 08:18:31,9/20/2022 08:23:23,N/A,N/A,9/20/2022 08:15:14,9/20/2022 08:15:18,9/20/2022 08:15:21,9/20/2022 08:20:03,9/20/2022 08:24:49,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.6,3,no,0.8,5,4,no,no,no,2022-09-20 08:14:09,2022-09-20 08:14:12,2022-09-20 08:14:10,2022-09-20 08:18:31,2022-09-20 08:23:23,,,2022-09-20 08:15:14,2022-09-20 08:15:18,2022-09-20 08:15:21,2022-09-20 08:20:03,2022-09-20 08:24:49,,,13.0,13.2,14.2,18.4,17.2,,,15.2,0.25,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
85.0,1491164294272393216,ACT_52,"My I ask @WestHam why coward, cat beater @KurtZouma is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER1] is playing tonight?",abusive,0.51904172,1491175577658687491,reply_15,@DaveAtherton20 @WestHam @KurtZouma It stinks….. it’s so wrong he should have been made an example of….,[USER] [CLUB] [PLAYER] It stinks….. it’s so wrong he should have been made an example of….,[USER1] [CLUB] [PLAYER1] It stinks….. it’s so wrong he should have been made an example of….,Y,13,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,no,yes,no,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:22:25,9/20/2022 08:22:24,9/20/2022 08:23:07,9/20/2022 08:26:53,9/20/2022 08:31:25,N/A,N/A,9/20/2022 08:23:30,9/20/2022 08:23:30,9/20/2022 08:24:11,9/20/2022 08:28:02,9/20/2022 08:32:34,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:22:25,2022-09-20 08:22:24,2022-09-20 08:23:07,2022-09-20 08:26:53,2022-09-20 08:31:25,,,2022-09-20 08:23:30,2022-09-20 08:23:30,2022-09-20 08:24:11,2022-09-20 08:28:02,2022-09-20 08:32:34,,,13.0,13.2,12.8,13.8,13.8,,,13.32,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
86.0,1491164294272393216,ACT_52,"My I ask @WestHam why coward, cat beater @KurtZouma is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER1] is playing tonight?",abusive,0.51904172,1491177357042122752,reply_16,@DaveAtherton20 @WestHam @KurtZouma Maybe the court of public opinion is the best place for him to be judged tonight. Heard he's getting roundly booed every time he touches the ball.,[USER] [CLUB] [PLAYER] Maybe the court of public opinion is the best place for him to be judged tonight. Heard he's getting roundly booed every time he touches the ball.,[USER1] [CLUB] [PLAYER1] Maybe the court of public opinion is the best place for him to be judged tonight. Heard he's getting roundly booed every time he touches the ball.,Y,27,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,3,2,0,5,9/20/2022 08:22:47,9/20/2022 08:22:49,9/20/2022 08:24:03,9/20/2022 08:27:13,9/20/2022 08:31:40,N/A,N/A,9/20/2022 08:23:53,9/20/2022 08:23:57,9/20/2022 08:24:23,9/20/2022 08:28:19,9/20/2022 08:33:03,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.6,3,no,1.0,5,5,no,no,no,2022-09-20 08:22:47,2022-09-20 08:22:49,2022-09-20 08:24:03,2022-09-20 08:27:13,2022-09-20 08:31:40,,,2022-09-20 08:23:53,2022-09-20 08:23:57,2022-09-20 08:24:23,2022-09-20 08:28:19,2022-09-20 08:33:03,,,13.2,13.6,4.0,13.2,16.6,,,12.12,0.2,10 < t <= 20,10 < t <= 20,10 < t <= 20,<= 10,10 < t <= 20,10 < t <= 20,,,yes,no,no,no,category
89.0,1491164294272393216,ACT_52,"My I ask @WestHam why coward, cat beater @KurtZouma is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER1] is playing tonight?",abusive,0.51904172,1491191176208478215,reply_19,@DaveAtherton20 @Greasy__Spoon @WestHam @KurtZouma He’s one of their best players and they’re desperate to get into the CL.,[USER] [USER] [CLUB] [PLAYER] He’s one of their best players and they’re desperate to get into the CL.,[USER1] [USER2] [CLUB] [PLAYER1] He’s one of their best players and they’re desperate to get into the CL.,Y,14,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,yes,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:08:20,9/20/2022 08:08:20,9/20/2022 08:08:21,9/20/2022 08:12:41,9/20/2022 08:17:07,N/A,N/A,9/20/2022 08:09:27,9/20/2022 08:09:26,9/20/2022 08:09:32,9/20/2022 08:13:51,9/20/2022 08:18:11,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,1.0,5,5,no,no,no,2022-09-20 08:08:20,2022-09-20 08:08:20,2022-09-20 08:08:21,2022-09-20 08:12:41,2022-09-20 08:17:07,,,2022-09-20 08:09:27,2022-09-20 08:09:26,2022-09-20 08:09:32,2022-09-20 08:13:51,2022-09-20 08:18:11,,,13.4,13.2,14.2,14.0,12.8,,,13.52,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,no,no,"category, abusive"
90.0,1491164294272393216,ACT_52,"My I ask @WestHam why coward, cat beater @KurtZouma is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","My I ask [CLUB] why coward, cat beater [PLAYER1] is playing tonight?",abusive,0.51904172,1491194723821756417,reply_20,@DaveAtherton20 @WestHam @KurtZouma A question we are all asking. I find West Ham's lack of integrity & morals quite shocking.,[USER] [CLUB] [PLAYER] A question we are all asking. I find West Ham's lack of integrity & morals quite shocking.,[USER1] [CLUB] [PLAYER1] A question we are all asking. I find West Ham's lack of integrity & morals quite shocking.,Y,17,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,yes,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:17:35,9/20/2022 08:17:37,9/20/2022 08:18:00,9/20/2022 08:21:56,9/20/2022 08:26:28,N/A,N/A,9/20/2022 08:18:40,9/20/2022 08:18:46,9/20/2022 08:19:11,9/20/2022 08:23:06,9/20/2022 08:27:34,N/A,N/A,no,0.6,5,3,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:17:35,2022-09-20 08:17:37,2022-09-20 08:18:00,2022-09-20 08:21:56,2022-09-20 08:26:28,,,2022-09-20 08:18:40,2022-09-20 08:18:46,2022-09-20 08:19:11,2022-09-20 08:23:06,2022-09-20 08:27:34,,,13.0,13.8,14.2,14.0,13.2,,,13.64,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
101.0,1475588290006994946,ACT_54,"@MarcusRashford you need to sort your head out you, fuckin embarrassing. ronaldo is sprinting up & down that line at 36 or whatever he is & you can’t even be arsed to put a jog in, bystander just watching the game go by!!","[PLAYER] you need to sort your head out you, fuckin embarrassing. ronaldo is sprinting up & down that line at 36 or whatever he is & you can’t even be arsed to put a jog in, bystander just watching the game go by!!","[PLAYER1] you need to sort your head out you, fuckin embarrassing. ronaldo is sprinting up & down that line at 36 or whatever he is & you can’t even be arsed to put a jog in, bystander just watching the game go by!!",abusive,0.66772383,1475588804891213824,reply_1,@JackJ9_ @MarcusRashford ronaldo did not sprint at allthough rashford was crap,[USER] [PLAYER] ronaldo did not sprint at allthough rashford was crap,[USER1] [PLAYER1] ronaldo did not sprint at allthough rashford was crap,Y,9,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,yes,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:22:50,9/20/2022 08:22:50,9/20/2022 08:22:50,9/20/2022 08:27:13,9/20/2022 08:32:11,N/A,N/A,9/20/2022 08:23:55,9/20/2022 08:23:56,9/20/2022 08:23:59,9/20/2022 08:28:48,9/20/2022 08:33:19,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:22:50,2022-09-20 08:22:50,2022-09-20 08:22:50,2022-09-20 08:27:13,2022-09-20 08:32:11,,,2022-09-20 08:23:55,2022-09-20 08:23:56,2022-09-20 08:23:59,2022-09-20 08:28:48,2022-09-20 08:33:19,,,13.0,13.2,13.8,19.0,13.6,,,14.52,0.24,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
111.0,1488902789711417345,ACT_62,"This is scary if its true..... 

why the fuck would you stand by a scumbag like this,
to me its them saying this is who i am too.
#Rashford
@MarcusRashford
#Lingard @JesseLingard
#Fred
@Fred08oficial
#DomesticAbuse 
#Rape 
#Mason_Greenwood
@masongreenwood https://t.co/aPwhEbgnmz","This is scary if its true.....   why the fuck would you stand by a scumbag like this, to me its them saying this is who i am too. #Rashford [PLAYER] #Lingard [PLAYER] #Fred [PLAYER] #DomesticAbuse  #Rape  #Mason_Greenwood [PLAYER] [URL]","This is scary if its true..... why the fuck would you stand by a scumbag like this, to me its them saying this is who i am too. #Rashford [PLAYER1] #Lingard [PLAYER2] #Fred [PLAYER3] #DomesticAbuse #Rape #Mason_Greenwood [PLAYER4] [URL]",abusive,0.60372913,1488942507278876676,reply_1,@ChloeBobbyLexi @MarcusRashford @JesseLingard @Fred08oficial @masongreenwood Ive seen its a glitch with instagram,[USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] Ive seen its a glitch with instagram,[USER1] [PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] Ive seen its a glitch with instagram,Y,7,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,yes,no,no,no,no,N/A,N/A,yes,yes,no,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:17:59,9/20/2022 08:18:00,9/20/2022 08:17:58,9/20/2022 08:22:21,9/20/2022 08:26:52,N/A,N/A,9/20/2022 08:19:03,9/20/2022 08:19:05,9/20/2022 08:19:06,9/20/2022 08:23:29,9/20/2022 08:27:57,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.6,5,3,no,no,no,2022-09-20 08:17:59,2022-09-20 08:18:00,2022-09-20 08:17:58,2022-09-20 08:22:21,2022-09-20 08:26:52,,,2022-09-20 08:19:03,2022-09-20 08:19:05,2022-09-20 08:19:06,2022-09-20 08:23:29,2022-09-20 08:27:57,,,12.8,13.0,13.6,13.6,13.0,,,13.2,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
112.0,1489734324794667008,ACT_63,Here he goes again @B_Fernandes8 trying to look the hero when there's a problem. What a fraud he's turned out to be,Here he goes again [PLAYER] trying to look the hero when there's a problem. What a fraud he's turned out to be,Here he goes again [PLAYER1] trying to look the hero when there's a problem. What a fraud he's turned out to be,abusive,0.66952008,1489887652174348291,reply_1,@DJB2708 @B_Fernandes8 What are you speaking you twat bruno has been our best player over the last 3 yrs,[USER] [PLAYER] What are you speaking you twat bruno has been our best player over the last 3 yrs,[USER1] [PLAYER1] What are you speaking you twat bruno has been our best player over the last 3 yrs,Y,17,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:15:49,9/20/2022 08:15:48,9/20/2022 08:15:49,N/A,N/A,N/A,N/A,9/20/2022 08:16:53,9/20/2022 08:16:54,9/20/2022 08:16:55,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:15:49,2022-09-20 08:15:48,2022-09-20 08:15:49,,,,,2022-09-20 08:16:53,2022-09-20 08:16:54,2022-09-20 08:16:55,,,,,12.8,13.2,13.2,,,,,13.07,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
117.0,1436822179392499741,ACT_65,.@fernandinho show us yer cock mate,.[PLAYER] show us yer cock mate,.[PLAYE1R] show us yer cock mate,abusive,0.69888425,1436822808227635203,reply_4,"@ManCitehzen @fernandinho He won’t shag you pal, or might he","[USER] [PLAYER] He won’t shag you pal, or might he","[USER1] [PLAYER1] He won’t shag you pal, or might he",Y,8,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,yes,no,yes,yes,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:22:56,9/20/2022 08:22:56,9/20/2022 08:22:56,9/20/2022 08:27:29,9/20/2022 08:32:55,N/A,N/A,9/20/2022 08:24:01,9/20/2022 08:24:02,9/20/2022 08:24:05,9/20/2022 08:28:38,9/20/2022 08:34:06,N/A,N/A,yes,0.6,5,3,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:22:56,2022-09-20 08:22:56,2022-09-20 08:22:56,2022-09-20 08:27:29,2022-09-20 08:32:55,,,2022-09-20 08:24:01,2022-09-20 08:24:02,2022-09-20 08:24:05,2022-09-20 08:28:38,2022-09-20 08:34:06,,,13.0,13.2,13.8,13.8,14.2,,,13.6,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
125.0,1495322341362044930,ACT_68,"I stand by @PhilFoden nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER1] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡",abusive,0.53141451,1495324819650498568,reply_3,"@foreverbluetoo @PhilFoden It’s about 2 years ago
zzzzzzzzz",[USER] [PLAYER] It’s about 2 years ago zzzzzzzzz,[USER1] [PLAYER1] It’s about 2 years ago zzzzzzzzz,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:09:11,9/20/2022 08:09:08,9/20/2022 08:09:31,9/20/2022 08:13:30,9/20/2022 08:17:54,N/A,N/A,9/20/2022 08:10:16,9/20/2022 08:10:17,9/20/2022 08:10:37,9/20/2022 08:14:36,9/20/2022 08:19:02,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:09:11,2022-09-20 08:09:08,2022-09-20 08:09:31,2022-09-20 08:13:30,2022-09-20 08:17:54,,,2022-09-20 08:10:16,2022-09-20 08:10:17,2022-09-20 08:10:37,2022-09-20 08:14:36,2022-09-20 08:19:02,,,13.0,13.8,13.2,13.2,13.6,,,13.36,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
127.0,1495322341362044930,ACT_68,"I stand by @PhilFoden nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER1] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡",abusive,0.53141451,1495351736260874241,reply_5,@foreverbluetoo @PhilFoden Absolutely. Any person in this world that saw their mum being hit would react the exact same way👌🏼,[USER] [PLAYER] Absolutely. Any person in this world that saw their mum being hit would react the exact same way👌🏼,[USER1] [PLAYER1] Absolutely. Any person in this world that saw their mum being hit would react the exact same way👌🏼,Y,18,1,Y,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:10:27,9/20/2022 08:10:25,9/20/2022 08:10:46,N/A,N/A,N/A,N/A,9/20/2022 08:11:33,9/20/2022 08:11:33,9/20/2022 08:11:52,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:10:27,2022-09-20 08:10:25,2022-09-20 08:10:46,,,,,2022-09-20 08:11:33,2022-09-20 08:11:33,2022-09-20 08:11:52,,,,,13.2,13.6,13.2,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
128.0,1495322341362044930,ACT_68,"I stand by @PhilFoden nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡","I stand by [PLAYER1] nobody should ever provoke a reaction but especially when it involves hitting a woman, even more so when it's their mother 😡😡😡😡",abusive,0.53141451,1495366227967029252,reply_6,"@foreverbluetoo @PhilFoden Just  a few idiots trying to provoke a reaction, Phil wil learn from it and walk away in future or not put himself in that position, something obviously went on before that for it to escalate, just a bunch of morons","[USER] [PLAYER] Just  a few idiots trying to provoke a reaction, Phil wil learn from it and walk away in future or not put himself in that position, something obviously went on before that for it to escalate, just a bunch of morons","[USER1] [PLAYER1] Just a few idiots trying to provoke a reaction, Phil wil learn from it and walk away in future or not put himself in that position, something obviously went on before that for it to escalate, just a bunch of morons",Y,41,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:11:54,9/20/2022 08:11:53,9/20/2022 08:12:32,9/20/2022 08:16:15,9/20/2022 08:20:45,N/A,N/A,9/20/2022 08:12:57,9/20/2022 08:13:03,9/20/2022 08:13:37,9/20/2022 08:17:25,9/20/2022 08:21:53,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.8,4,no,1.0,5,5,no,no,no,2022-09-20 08:11:54,2022-09-20 08:11:53,2022-09-20 08:12:32,2022-09-20 08:16:15,2022-09-20 08:20:45,,,2022-09-20 08:12:57,2022-09-20 08:13:03,2022-09-20 08:13:37,2022-09-20 08:17:25,2022-09-20 08:21:53,,,12.6,14.0,13.0,14.0,13.6,,,13.44,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,no,no,no,category
131.0,1442972589245313024,ACT_69,@T_Deeney always a pleasure to have you at Loftus Road... especially when you move like a jacket potato on legs. Ha ha ha. Cup final wanker. 😘✊🏻 🔵⚪🔵⚪,[PLAYER] always a pleasure to have you at Loftus Road... especially when you move like a jacket potato on legs. Ha ha ha. Cup final wanker. 😘✊🏻 🔵⚪🔵⚪,[PLAYER1] always a pleasure to have you at Loftus Road... especially when you move like a jacket potato on legs. Ha ha ha. Cup final wanker. 😘✊🏻 🔵⚪🔵⚪,abusive,0.59441978,1442991488720326656,reply_1,@C_R_S__ @T_Deeney thanks for taking our dead wood g,[USER] [PLAYER] thanks for taking our dead wood g,[USER1] [PLAYER1] thanks for taking our dead wood g,Y,7,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:14:04,9/20/2022 08:14:06,9/20/2022 08:14:24,9/20/2022 08:18:25,9/20/2022 08:22:48,N/A,N/A,9/20/2022 08:15:08,9/20/2022 08:15:11,9/20/2022 08:15:27,9/20/2022 08:19:31,9/20/2022 08:23:51,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:14:04,2022-09-20 08:14:06,2022-09-20 08:14:24,2022-09-20 08:18:25,2022-09-20 08:22:48,,,2022-09-20 08:15:08,2022-09-20 08:15:11,2022-09-20 08:15:27,2022-09-20 08:19:31,2022-09-20 08:23:51,,,12.8,13.0,12.6,13.2,12.6,,,12.84,0.21,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
137.0,1444725602926354434,ACT_73,"Please don’t tell me Paul Tierney isn’t a cheating tw@t 🤬As for Milner, he achieved something that I thought was nigh on impossible - making City fans loathe and detest him even more than before! @ManCity  @JamesMilner #LIVMAN @BernardoCSilva https://t.co/ChMYP8VKwL","Please don’t tell me Paul Tierney isn’t a cheating tw[USER] 🤬As for Milner, he achieved something that I thought was nigh on impossible - making City fans loathe and detest him even more than before! [CLUB]  [PLAYER] #LIVMAN [PLAYER] [URL]","Please don’t tell me Paul Tierney isn’t a cheating tw[US1ER] 🤬As for Milner, he achieved something that I thought was nigh on impossible - making City fans loathe and detest him even more than before! [CLUB] [PLAYER1] #LIVMAN [PLAYER2] [URL]",abusive,0.50180918,1444776268319399941,reply_2,@djwskyblu @ManCity @JamesMilner @BernardoCSilva Why don’t you like Milner BTW. As for your stupid “we know what we are” cockney Chelsea chants get a grip. Embarrassing away crowd.,[USER] [CLUB] [PLAYER] [PLAYER] Why don’t you like Milner BTW. As for your stupid “we know what we are” cockney Chelsea chants get a grip. Embarrassing away crowd.,[USER1] [CLUB] [PLAYER1] [PLAYER2] Why don’t you like Milner BTW. As for your stupid “we know what we are” cockney Chelsea chants get a grip. Embarrassing away crowd.,Y,24,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:10:12,9/20/2022 08:10:13,9/20/2022 08:10:13,9/20/2022 08:14:33,9/20/2022 08:18:56,N/A,N/A,9/20/2022 08:11:18,9/20/2022 08:11:23,9/20/2022 08:11:21,9/20/2022 08:15:39,9/20/2022 08:20:04,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:10:12,2022-09-20 08:10:13,2022-09-20 08:10:13,2022-09-20 08:14:33,2022-09-20 08:18:56,,,2022-09-20 08:11:18,2022-09-20 08:11:23,2022-09-20 08:11:21,2022-09-20 08:15:39,2022-09-20 08:20:04,,,13.2,14.0,13.6,13.2,13.6,,,13.52,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,no,yes,no,support
