Unnamed: 0,JB_review,ACT_ID,ACT_cnt,Rep_ID,Rep_cnt,ACT_text,ACT_text_normalised,rep_text,Rep_text_normalised,ACT_text_notes,reply category,JB reply category,reply support,JB reply support,reply abusive,JB reply abusive,rep_text_notes
7119,non-priority,1436212083738152964,ACT_3178,1436217088633356289,reply_1,@gazbo19 @ManUtd @Cristiano Miserable bugger 😂😂,[USER1] [CLUB] [PLAYER1] Miserable bugger 😂😂,@jimmymcbride1 @ManUtd @Cristiano 😂😂 between them and @HearUnitedSing it’s all I’ve heard pal!,[USER1] [CLUB] [PLAYER1] 😂😂 between them and [USER2] it’s all I’ve heard pal!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
7270,non-priority,1477704647448092673,ACT_3231,1477705366150467587,reply_1,How’s your anime now bltch boy @IbrahimaKonate_,How’s your anime now bltch boy [PLAYER1],@RiccisGoodTimes @IbrahimaKonate_ Mad stray anime caught here,[USER1] [PLAYER1] Mad stray anime caught here,,agrees_with_the_post,other,no,no,no,no,
7272,non-priority,1493974138855243776,ACT_3233,1493974438441885698,reply_1,@B_Fernandes8 @MU_Foundation Disgusting player https://t.co/mcLFo8o8vI,[PLAYER1] [USER1] Disgusting player [URL],@SazMCFC @B_Fernandes8 @MU_Foundation Brogba might be more than just a friendship 👀,[USER1] [PLAYER1] [USER2] Brogba might be more than just a friendship 👀,,disagrees_with_the_post,other,yes,yes,no,no,
7291,non-priority,1462101567230947340,ACT_3239,1462104172426416132,reply_1,Hand behind your back go to fucking ground you soft twat and black the ball @vlindelof,Hand behind your back go to fucking ground you soft twat and black the ball [PLAYER1],@LMCVen @vlindelof He dresses up as a women what du expect bro https://t.co/qEE0jOIfsm,[USER1] [PLAYER1] He dresses up as a women what du expect bro [URL],,agrees_with_the_post,agrees_with_the_post,no,no,yes,yes,
7361,non-priority,1477305683280236544,ACT_3287,1478221072680075264,reply_1,"@BernardoCSilva you are a cheat. You have to dive to cheat n win a game. How do you look at your family knowing you cheated? You are so disgusting. I could never support u. You don’t need to cheat ur peers to win matches. Have some decency. I hope you lose out on the #WC
 

 #ARSMCI",[PLAYER1] you are a cheat. You have to dive to cheat n win a game. How do you look at your family knowing you cheated? You are so disgusting. I could never support u. You don’t need to cheat ur peers to win matches. Have some decency. I hope you lose out on the #WC #ARSMCI,@LeFou525 @BernardoCSilva Hopefully they are paired against Switzerland- I know someone who will cripple the cheat in the field for sometime #plantingcheatseeds #Karma,[USER1] [PLAYER1] Hopefully they are paired against Switzerland- I know someone who will cripple the cheat in the field for sometime #plantingcheatseeds #Karma,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
7426,non-priority,1484932049643335684,ACT_3325,1484932424647987207,reply_1,"Have my kids @MarcusRashford 
 

 Love you my freaking b**tard.
 

 BB15 TROPHY AWAITS KARAN",Have my kids [PLAYER1] Love you my freaking b**tard. BB15 TROPHY AWAITS KARAN,@_dark_crusader @MarcusRashford I knew you are gay,[USER1] [PLAYER1] I knew you are gay,not so abusive,other,other,no,no,no,yes,
7650,non-priority,1456573032131088384,ACT_3452,1456573755677872131,reply_1,"How does this twat get airtime @andygoldstein05 , literally kills him to praise #LFC and @MoSalah … do you yourself a favour and fuck off will ye soft lad","How does this twat get airtime [USER1] , literally kills him to praise #LFC and [PLAYER1] … do you yourself a favour and fuck off will ye soft lad",@BenB_2020 @andygoldstein05 @MoSalah Salah just doesn't do it for him 😂😂,[USER1] [USER2] [PLAYER1] Salah just doesn't do it for him 😂😂,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
7755,non-priority,1472982651804037129,ACT_3503,1472982736549855236,reply_1,@Calteck10 No please never play you are a disgrace,[PLAYER1] No please never play you are a disgrace,@TARGARYENTOMMY @Calteck10 Pulisic rep 😭😭,[USER1] [PLAYER1] Pulisic rep 😭😭,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
7850,non-priority,1437966555426529283,ACT_3564,1437966983941689344,reply_1,Cu*t @JesseLingard,Cu*t [PLAYER1],"@LongSleeveZeke @JesseLingard Still can’t figure out who he was passing to. Wasn’t passing to either centre half, definitely wasn’t passing to De Gea. Just who!?","[USER1] [PLAYER1] Still can’t figure out who he was passing to. Wasn’t passing to either centre half, definitely wasn’t passing to De Gea. Just who!?",,other,agrees_with_the_post,no,no,no,no,
7855,non-priority,1432795939161481220,ACT_3566,1432797198031495171,reply_1,"We slag off Pogba's agent for protecting his player but this limp twat is allowing a 2nd Division Manager to completely take the piss out of his client.
 

 @Donny_beek6 get yourself a new agent pal, this one's allowing your career to be ruined by a incompetent waste of space.","We slag off Pogba's agent for protecting his player but this limp twat is allowing a 2nd Division Manager to completely take the piss out of his client. [PLAYER1] get yourself a new agent pal, this one's allowing your career to be ruined by a incompetent waste of space.","@Mufcfaninspain @Donny_beek6 Feel sorry for VDB, he wants to play just like Dan James yet we have wasters like Martial & Lingard happy to sit on their arses & taking the dollar.","[USER1] [PLAYER1] Feel sorry for VDB, he wants to play just like Dan James yet we have wasters like Martial & Lingard happy to sit on their arses & taking the dollar.",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
7890,non-priority,1482849881207230467,ACT_3587,1482969181331066883,reply_1,"@LiamCooper__ 1. He's not offside. Diop playing him on clearly.
 2. Antonio should walk for that tackle on Koch.
 VAR is dogshit.
 That is all",[PLAYER1] 1. He's not offside. Diop playing him on clearly. 2. Antonio should walk for that tackle on Koch. VAR is dogshit. That is all,"@peteslufc2020 @LiamCooper__ He is offside, 2 players have to be between him and goal line, but it don't matter because the hammers we did batter MOT","[USER1] [PLAYER1] He is offside, 2 players have to be between him and goal line, but it don't matter because the hammers we did batter MOT",not abusive,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
7931,non-priority,1474818852492132363,ACT_3621,1475136809944428551,reply_1,@JamesMilner it’s MERRY christmas you british fuck🇺🇸,[PLAYER1] it’s MERRY christmas you british fuck🇺🇸,@0samaBinLopez @JamesMilner Sad fucking Troll. Don't all you Yank's have gun's? Try using it on yourself.,[USER1] [PLAYER1] Sad fucking Troll. Don't all you Yank's have gun's? Try using it on yourself.,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
7943,non-priority,1492738580665577473,ACT_3632,1492739596718858244,reply_1,@HarryMaguire93 has always been shit and disaster in-waiting,[PLAYER1] has always been shit and disaster in-waiting,@Ltenkeiyon @HarryMaguire93 An accident in slow motion,[USER1] [PLAYER1] An accident in slow motion,,disagrees_with_the_post,agrees_with_the_psot,no,no,no,no,
7944,non-priority,1501307648326705155,ACT_3633,1501307867495747585,reply_1,@mosalah do you realise I’ve got £365 bet on you silly prick,[PLAYER1] do you realise I’ve got £365 bet on you silly prick,@HarveyM28812705 @MoSalah rip,[USER1] [PLAYER1] rip,,other,other,no,no,no,no,
7964,non-priority,1432766727872344066,ACT_3646,1432771241979654150,reply_1,@rhyswilliams01 @LFC Terminate and get the fuck out please,[PLAYER1] [CLUB] Terminate and get the fuck out please,@rs18ii @rhyswilliams01 @LFC Huh? Bellened,[USER1] [PLAYER1] [CLUB] Huh? Bellened,,disagrees_with_the_post,disagrees_with_the_post,no,no,yes,yes,
8080,non-priority,1487719682643800064,ACT_3714,1487755322181791747,reply_1,Feel sick we have someone like that at the club. @masongreenwood disgusting.,Feel sick we have someone like that at the club. [PLAYER1] disgusting.,@ifrhv3 @masongreenwood well we had best and giggs too.,[USER1] [PLAYER1] well we had best and giggs too.,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
8139,non-priority,1457298281726369792,ACT_3754,1457348571007787009,reply_1,@HarryMaguire93 @ManUtd Pathetic ….. Absolutely pathetic.,[PLAYER1] [CLUB] Pathetic ….. Absolutely pathetic.,@KevinAshford7 @HarryMaguire93 @ManUtd Tottenham and Arsenal could both leapfrog us in the table if they win today....not good enough!!!!,[USER1] [PLAYER1] [CLUB] Tottenham and Arsenal could both leapfrog us in the table if they win today....not good enough!!!!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
8344,non-priority,1490046199021379590,ACT_3877,1490117249612582921,reply_1,Lad your shite yano @ivantoney24,Lad your shite yano [PLAYER1],@NexusFireSec @ivantoney24 to be fair mate i’m sure you’re better,[USER1] [PLAYER1] to be fair mate i’m sure you’re better,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
8489,non-priority,1502721415174316038,ACT_3976,1502721661539344384,reply_1,Fucking beyond wank @HarryMaguire93,Fucking beyond wank [PLAYER1],"@Kobezz_v @HarryMaguire93 He just gifted us back in the game, what was he thinking","[USER1] [PLAYER1] He just gifted us back in the game, what was he thinking",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
8599,non-priority,1495461539196899331,ACT_4040,1495547752683614208,reply_1,@Cristiano You’re shite mate,[PLAYER1] You’re shite mate,@DonaghyJonny @Cristiano Hope he sees this,[USER1] [PLAYER1] Hope he sees this,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
8628,non-priority,1498051337661124610,ACT_4063,1498071984004943875,reply_1,@kepa_46 @ChelseaFC Useless leave our club,[PLAYER1] [CLUB] Useless leave our club,"@AdamMalawi29 @kepa_46 @ChelseaFC You leave mate, stop this negativity. He shouldn’t have been needed in the first place. Our attackers should have finished the job in normal time.","[USER1] [PLAYER1] [CLUB] You leave mate, stop this negativity. He shouldn’t have been needed in the first place. Our attackers should have finished the job in normal time.",,disagrees_with_the_post,disagrees_with_the_post,no,yes,no,no,
8791,non-priority,1436785002985967618,ACT_4135,1436785774901481483,reply_1,@saulniguez @cfcmaxez @ChelseaFC Ur shit mate,[PLAYER1] [USER1] [CLUB] Ur shit mate,@utdJoness @saulniguez @ChelseaFC Yeah Sancho is,[USER1] [PLAYER1] [CLUB] Yeah Sancho is,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
8873,non-priority,1430812797043085315,ACT_4186,1430813142733492227,reply_1,@paulpogba @LukeShaw23 @dele_official @AnthonyMartial as he ever told you guys you were shit?,[PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] as he ever told you guys you were shit?,@uplifted05 @paulpogba @LukeShaw23 @dele_official @AnthonyMartial The PR's will come after you soon 😂,[USER1] [PLAYER1] [PLAYER2] [PLAYER3] [PLAYER4] The PR's will come after you soon 😂,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
8897,non-priority,1435729644309913600,ACT_4204,1435730329466191874,reply_1,@AllTownArentwe @HKane @England knobhead!!!!,[USER1] [PLAYER1] [BODY] knobhead!!!!,@RuthieM88785714 @HKane @England Tell us we played well then and a result and performance like that is acceptable,[USER1] [PLAYER1] [BODY] Tell us we played well then and a result and performance like that is acceptable,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
8909,non-priority,1490978516707741696,ACT_4213,1490979077754220544,reply_1,What the fuck man!! @KurtZouma Fucking scumbag,What the fuck man!! [PLAYER1] Fucking scumbag,"@ChrisHilton83 @KurtZouma That's how you spot psychopath WIFE BEATERS.
 KUNT.",[USER1] [PLAYER1] That's how you spot psychopath WIFE BEATERS. KUNT.,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
9270,non-priority,1477687032940056579,ACT_4235,1477688060678750223,reply_1,"HEY! @masonmount_10 you little bitch, dont u ever kick tsimikas again. Twat. #YNWA #LFC #CHELIV","HEY! [PLAYER1] you little bitch, dont u ever kick tsimikas again. Twat. #YNWA #LFC #CHELIV",@VanDijkAura @masonmount_10 he was hanging onto his leg. only regret is he didn’t kick him harder 😩😩 tsimikas not scaring anyone,[USER1] [PLAYER1] he was hanging onto his leg. only regret is he didn’t kick him harder 😩😩 tsimikas not scaring anyone,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
10538,non-priority,1478064647399948288,ACT_4432,1478066000637710337,reply_1,"@mctominay10 please fuck off out of this club, cheers👍🏻","[PLAYER1] please fuck off out of this club, cheers👍🏻","@GlennL0vell @mctominay10 odd behaviour this, brother","[USER1] [PLAYER1] odd behaviour this, brother",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
10755,non-priority,1453158160173125640,ACT_4567,1453162166174076936,reply_1,It is time to show @paulpogba the door. I bet @ManUtd has already have a price tag for this. Hope he goes by Jan. A disgrace individual,It is time to show [PLAYER1] the door. I bet [CLUB] has already have a price tag for this. Hope he goes by Jan. A disgrace individual,@ravin1976 @paulpogba @ManUtd On Saturday if I was Ole I would leave him at home,[USER1] [PLAYER1] [CLUB] On Saturday if I was Ole I would leave him at home,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
10760,non-priority,1504206178158616577,ACT_4572,1504212245408100354,reply_1,This is disgusting! Hope the scum are caught. Boils my piss 🤬 sending thoughts to @paulpogba and his family,This is disgusting! Hope the scum are caught. Boils my piss 🤬 sending thoughts to [PLAYER1] and his family,@Dalebird1985 @paulpogba More to the point I hope someone was looking after his babies,[USER1] [PLAYER1] More to the point I hope someone was looking after his babies,,disagrees_with_the_post,other,no,no,no,no,
11148,non-priority,1489763032997765121,ACT_4626,1489763490487222276,reply_1,"0:22, how can you be so selfish. Look at the angle you bozo @Cristiano. There is a player across. Just fucking square it","0:22, how can you be so selfish. Look at the angle you bozo [PLAYER1]. There is a player across. Just fucking square it",@fxckkthewrld @Cristiano Could have squared it to pogba at 0:53 smfh,[USER1] [PLAYER1] Could have squared it to pogba at 0:53 smfh,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
11206,non-priority,1433508468128981010,ACT_4657,1433510577444429827,reply_1,@utdrobbo @ManUtd @Cristiano Fook off,[USER1] [CLUB] [PLAYER1] Fook off,@m_taha_06 @utdrobbo @ManUtd @Cristiano he’s being sarcastic 😂😂,[USER1] [USER2] [CLUB] [PLAYER1] he’s being sarcastic 😂😂,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
11359,non-priority,1490815352191823873,ACT_4741,1490816488781008902,reply_1,Disgrace you @KurtZouma please get out of west ham,Disgrace you [PLAYER1] please get out of west ham,@JaakeWilliams @KurtZouma Disgusting,[USER1] [PLAYER1] Disgusting,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
11417,non-priority,1456985277864497158,ACT_4768,1456985610179133450,reply_1,@ManUtd Where is @Donny_beek6 come on 😡😤😤😤😤😤,[CLUB] Where is [PLAYER1] come on 😡😤😤😤😤😤,@Momof5Jacobs @ManUtd @Donny_beek6 Clown wanted to get him wet cz he hates him,[USER1] [CLUB] [PLAYER1] Clown wanted to get him wet cz he hates him,,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
11458,non-priority,1495015962944602120,ACT_4789,1495016987923300352,reply_1,"@KurtZouma 
 I hope everyone knows how u think you're so 'tough' for kicking your cat across a room daily ?!!!
 

 You stupid piece of dirty shit.. https://t.co/Xt5V4o5kQN",[PLAYER1] I hope everyone knows how u think you're so 'tough' for kicking your cat across a room daily ?!!! You stupid piece of dirty shit.. [URL],"@RenaeJ24 @KurtZouma Karen please get some help, wish you quick recovery 😂😂😂😂","[USER1] [PLAYER1] Karen please get some help, wish you quick recovery 😂😂😂😂",,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
11890,non-priority,1490817031867883525,ACT_4959,1491044432078336000,reply_1,"@KurtZouma if that video is really you kicking the cat, you're actually scum. @WestHam better issue severe punishment. Hope @RSPCA_official looking into it too. Disgusting","[PLAYER1] if that video is really you kicking the cat, you're actually scum. [CLUB] better issue severe punishment. Hope [USER1] looking into it too. Disgusting",@JennyBandicoot @KurtZouma @WestHam @RSPCA_official He must be prosecuted by RSPCA and banned from playing for a month imo,[USER1] [PLAYER1] [CLUB] [USER2] He must be prosecuted by RSPCA and banned from playing for a month imo,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
11913,non-priority,1465032521587081227,ACT_4966,1465033039155761153,reply_1,"Fuck @TTuchelofficial fuck @RLC Fuck @marcosalonso03 include @Calteck10 😡 I’m so disappointed with the performance today, I see this match as loss to me . This match show that Manchester United are always better than Chelsea even though we buy all the best players in the world","Fuck [USER1] fuck [PLAYER1] Fuck [PLAYER2] include [PLAYER3] 😡 I’m so disappointed with the performance today, I see this match as loss to me . This match show that Manchester United are always better than Chelsea even though we buy all the best players in the world","They still gonna beat @ChelseaFC . How come we manage to draw Man U in own home..
 Tuchel Tuchel you’re a disappointed to Chelsea fans",They still gonna beat [CLUB] . How come we manage to draw Man U in own home.. Tuchel Tuchel you’re a disappointed to Chelsea fans,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
11924,non-priority,1454875973661437953,ACT_4974,1454876634511773697,reply_1,Also Fuck @JackGrealish,Also Fuck [PLAYER1],@OllieWatton3 @VillaMad3 @JackGrealish Yeah like its his fault lol,[USER1] [USER2] [PLAYER1] Yeah like its his fault lol,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
11958,non-priority,1435357997124014083,ACT_4990,1435358170566828037,reply_1,@VirgilvDijk @OnsOranje I would kill my entire family for you,[PLAYER1] [USER1] I would kill my entire family for you,@lfchIoe @VirgilvDijk @OnsOranje Hey I am dutch too like VVD if you know what I mean,[USER1] [PLAYER1] [USER2] Hey I am dutch too like VVD if you know what I mean,,disagrees_with_the_post,other,no,no,no,no,
12054,non-priority,1492470953099464704,ACT_5046,1492471341525651456,reply_1,Fuck you @HarryMaguire93,Fuck you [PLAYER1],@BigWiz_ @HarryMaguire93 DISRESPECTFULLY,[USER1] [PLAYER1] DISRESPECTFULLY,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
12063,non-priority,1487864084666241028,ACT_5053,1487876859991842818,reply_1,Bro @masongreenwood you a real stupid ass bih,Bro [PLAYER1] you a real stupid ass bih,@Samymeftouh @masongreenwood Need him in jail asap,[USER1] [PLAYER1] Need him in jail asap,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
12272,non-priority,1482415375476273153,ACT_5130,1482415873403068428,reply_1,@mattycash622 u little “polish” prick don’t touch my player again,[PLAYER1] u little “polish” prick don’t touch my player again,@rapsmind @mattycash622 polish? Like Mr Muscle?,[USER1] [PLAYER1] polish? Like Mr Muscle?,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
12276,non-priority,1428447084202631174,ACT_5133,1428447228750962693,reply_1,@JackGrealish @Liseeybabes @ChloeeDawn what a weirdo!,[PLAYER1] [USER1] [USER2] what a weirdo!,@philmanu07 @JackGrealish @ChloeeDawn You’re the most bitter Man United fan hun.,[USER1] [PLAYER1] [USER2] You’re the most bitter Man United fan hun.,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
12292,non-priority,1504155575919259650,ACT_5144,1504157889941983232,reply_1,join the dark side @MarcusRashford https://t.co/vURlnQ8DiA,join the dark side [PLAYER1] [URL],@certiIvrboy @MarcusRashford Frente gonna whistle him one time and this brudda will start a civl rights movement,[USER1] [PLAYER1] Frente gonna whistle him one time and this brudda will start a civl rights movement,,other,other,no,no,no,yes,
12320,non-priority,1431509552768471040,ACT_5166,1431510776758538244,reply_1,"The pundit of pundits @trevor8sinclair thinks @VirgilvDijk would be foolish to go head to head with Lukaku today as hes would be out ran, out muscled and out played. Robbing a living this clown but remember he does think all scousers are BIN DIPPERS","The pundit of pundits [USER1] thinks [PLAYER1] would be foolish to go head to head with Lukaku today as hes would be out ran, out muscled and out played. Robbing a living this clown but remember he does think all scousers are BIN DIPPERS","@pboro5times @trevor8sinclair @VirgilvDijk I mean ive heard it ALL now , can anybody explain why @trevor8sinclair is such a clown who clearly doesnt know his stuff...........😎😎😎🤣🤣🤣🤭🤭🤭","[USER1] [USER2] [PLAYER1] I mean ive heard it ALL now , can anybody explain why [USER3] is such a clown who clearly doesnt know his stuff...........😎😎😎🤣🤣🤣🤭🤭🤭",not targetted at player,disagrees_with_the_post,agrees_with_the_post,no,no,no,no,
12359,non-priority,1491062929059627008,ACT_5189,1491072861418627074,reply_1,Im in tears 💔 Please sign 💔@KurtZouma can NOT getaway with this… absolute scum🤬,Im in tears 💔 Please sign 💔[PLAYE1R] can NOT getaway with this… absolute scum🤬,@EmmaJonesGB @KurtZouma Disgusting little man 😒,[USER1] [PLAYER1] Disgusting little man 😒,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
12382,non-priority,1495463737133785096,ACT_5202,1495467185124388871,reply_1,Hope this scouse vermin have ignited a fire in @PhilFoden belly. And he makes them regret ever confronting him or his family,Hope this scouse vermin have ignited a fire in [PLAYER1] belly. And he makes them regret ever confronting him or his family,"@markbeau62 @PhilFoden Definitely scouse mate, heard some other local team was there too ?","[USER1] [PLAYER1] Definitely scouse mate, heard some other local team was there too ?",,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
12442,non-priority,1487680141308407816,ACT_5231,1487680563532251136,reply_1,"He's not my starboy HE'S NOT MY STARBOY
 

 FUCKYOU @masongreenwood",He's not my starboy HE'S NOT MY STARBOY FUCKYOU [PLAYER1],@AlvinFromDeep @masongreenwood Phil would never https://t.co/mwNfkyNWUn,[USER1] [PLAYER1] Phil would never [URL],,disagrees_with_the_post,other,no,no,no,no,
12484,non-priority,1491736594029715459,ACT_5261,1491737611341344769,reply_1,"@Michailantonio ....
 West Ham's Michail Antonio has questioned the reaction to Kurt Zouma kicking his cat, asking if it's worse than players convicted of racism. 
 So are you saying its OK for black people to abuse animals????? Knobhead!!","[PLAYER1] .... West Ham's Michail Antonio has questioned the reaction to Kurt Zouma kicking his cat, asking if it's worse than players convicted of racism. So are you saying its OK for black people to abuse animals????? Knobhead!!",@JustinD26796950 @Michailantonio It was a relay to what Chris Kirkland said about kicking a cat worse than racism.,[USER1] [PLAYER1] It was a relay to what Chris Kirkland said about kicking a cat worse than racism.,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
12855,non-priority,1457463919669399552,ACT_5362,1458436098753957888,reply_1,@MoSalah back at it again! You are pathetic ! Complete dive for the free kick. Have some shame ! #cheat,[PLAYER1] back at it again! You are pathetic ! Complete dive for the free kick. Have some shame ! #cheat,@MoSalah congrats your award! https://t.co/RY2OeNzyvA,[PLAYER1] congrats your award! [URL],,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
12875,non-priority,1491084452386074626,ACT_5374,1491120456975659008,reply_1,Can someone treat @KurtZouma like he did his pets. Vile prick!,Can someone treat [PLAYER1] like he did his pets. Vile prick!,@MikeRhodes1992 @KurtZouma Right. Laughing while he fucking did it too,[USER1] [PLAYER1] Right. Laughing while he fucking did it too,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
13155,non-priority,1462247265699971075,ACT_5491,1462248348342046720,reply_1,Don't dare putting that armband up your sleeve ever again @HarryMaguire93 Such disrespect! Over the history of the club... irrespective of the situations people gave their everything for that arm-band. Fuck off this club with your 80 million useless arse 🙏 #MUFC,Don't dare putting that armband up your sleeve ever again [PLAYER1] Such disrespect! Over the history of the club... irrespective of the situations people gave their everything for that arm-band. Fuck off this club with your 80 million useless arse 🙏 #MUFC,@Pepecrazy @HarryMaguire93 @HarryMaguire93 fack off NOW,[USER1] [PLAYER1] [PLAYER2] fack off NOW,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
13215,non-priority,1494451695404949506,ACT_5534,1494572643953094656,reply_1,@TrentAA shut up your shit,[PLAYER1] shut up your shit,@TyrMCFC_ @TrentAA Better than walker as a player and as a person,[USER1] [PLAYER1] Better than walker as a player and as a person,,disagrees_with_the_post,disagrees_with_the_post,yes,yes,no,no,
13223,non-priority,1503832321732096007,ACT_5540,1503832458873159685,reply_1,@HarryMaguire93 i hate you,[PLAYER1] i hate you,@dadegbemile_ @HarryMaguire93 That was on telles bruv,[USER1] [PLAYER1] That was on telles bruv,,disagrees_with_the_post,other,no,no,no,no,
13261,non-priority,1431519989144723456,ACT_5569,1431520177053569024,reply_1,@Sambhav78681478 @Rabbsn @TheNotoriousMMA @Cristiano @ManUtd Fuck off dick.,[USER1] [USER2] [USER3] [PLAYER1] [CLUB] Fuck off dick.,@Roz5821 @Rabbsn @TheNotoriousMMA @Cristiano @ManUtd 😂😂 u fuck off pussy,[USER1] [USER2] [USER3] [PLAYER1] [CLUB] 😂😂 u fuck off pussy,,agrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1431282667757125639,ACT_129,1431282775613710346,reply_1,@FabrizioRomano @Cristiano @ManUtd @Transfers i hate this sport,[USER1] [PLAYER1] [CLUB] [USER2] i hate this sport,@thfcIiam @FabrizioRomano @Cristiano @ManUtd @Transfers SIUUUUUUUUUUUUU,[USER1] [USER2] [PLAYER1] [CLUB] [USER3] SIUUUUUUUUUUUUU,,disagrees_with_the_post,other,no,no,no,no,
,non-priority,1479935520176320519,ACT_239,1479935740754681863,reply_1,You are a fat fat bum @Thiago6 FUCK OFF FROM MY CLUB,You are a fat fat bum [PLAYER1] FUCK OFF FROM MY [CLUB],@Aarayouz @Thiago6 Shut up you clown man. You’re believing twitter ITKs to fit your stupid ass agenda.,[USER1] [PLAYER1] Shut up you clown man. You’re believing twitter ITKs to fit your stupid ass agenda.,,disagrees_with_the_post,disagrees_with_the_post,no,no,yes,yes,
,non-priority,1488273187699834884,ACT_290,1488273889406820355,reply_1,He can go fuck himself @Auba,He can go fuck himself [PLAYER1],"@MaryJoh49671538 @Auba You are very stupid. If you have anything to say, say that to your useless coach. Auba have all his all. He forkin gave Arteta a career by winning that FA Cup for him. Did he kill someone to warrant those treatment? Fool","[USER1] [PLAYER1] You are very stupid. If you have anything to say, say that to your useless coach. Auba have all his all. He forkin gave Arteta a career by winning that FA Cup for him. Did he kill someone to warrant those treatment? Fool",,disagrees_with_the_post,disagrees_with_the_post,no,no,yes,yes,
,non-priority,1491125498205720578,ACT_330,1491125755333705728,reply_1,"It’s an absolute disgrace but sort of sums up the new era of football. All about money and they’ll use something like ‘we need to stand by our man, it’s up to the authorities to do their job, not us’. 
 

 Shame on @WestHam shame on @KurtZouma shame on @karren_brady You’re all scum","It’s an absolute disgrace but sort of sums up the new era of football. All about money and they’ll use something like ‘we need to stand by our man, it’s up to the authorities to do their job, not us’. Shame on [CLUB] shame on [PLAYER1] shame on [USER1] You’re all scum","@AMCTerrier @WestHam @KurtZouma @karren_brady All Watford, aren’t we?! ✊🏻","[USER1] [CLUB] [PLAYER1] [USER2] All Watford, aren’t we?! ✊🏻",,disagrees_with_the_post,disagrees_with_the_post,yes,yes,no,no,
,non-priority,1429566738086207496,ACT_355,1429578738111549440,reply_1,Shit and useless player @AnthonyMartial,Shit and useless player [PLAYER1],@Saniatk @AnthonyMartial Dang yall mad asd,[USER1] [PLAYER1] Dang yall mad asd,,disagrees_with_the_post,disagrees_with_the_post,no,no,no,no,
,non-priority,1490995578855395334,ACT_382,1490995916060631041,reply_1,"Never liked football - I saw the video, I hope @RSPCA_official will prosecute and @WestHam will fire that player. @KurtZouma you are a psychopath and need to be prosecuted and sentenced for animal cruelty, and never let near an animal ever again. Shame on you!!!","Never liked football - I saw the video, I hope [USER1] will prosecute and [CLUB] will fire that player. [PLAYER1] you are a psychopath and need to be prosecuted and sentenced for animal cruelty, and never let near an animal ever again. Shame on you!!!",@Empath_Action @RSPCA_official @WestHam @KurtZouma I can’t believe that people are defending him. And that the cat hasn’t been removed from his “care”?! He’s a violent thug and he needs to feel the repercussions of his actions!!!,[USER1] [USER2] [CLUB] [PLAYER1] I can’t believe that people are defending him. And that the cat hasn’t been removed from his “care”?! He’s a violent thug and he needs to feel the repercussions of his actions!!!,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
,non-priority,1481708613274152967,ACT_677,1481710093855084545,reply_1,@IlkayGuendogan Why are u cuck u Turkish rat,[PLAYER1] Why are u cuck u Turkish rat,@ReformedAhmed__ @IlkayGuendogan hes actually spittin,[USER1] [PLAYER1] hes actually spittin,,agrees_with_the_post,agrees_with_the_post,no,no,no,no,
